,Word,Pronunciation
21769,harsher,"['hɑɹʃɝ', 'hɑɹʃɚ', 'hɒɹʃɝ', 'hɒɹʃɚ']"
21770,harshest,"['hɑɹʃəst', 'hɒɹʃəst']"
21771,harshly,"['hɑɹʃli', 'hɒɹʃli']"
21772,harshness,"['hɑɹʃnəs', 'hɒɹʃnəs']"
21773,hart,"['hɑɹt', 'hɒɹt']"
21774,hartford,"['hɑɹtfɝd', 'hɑɹtfɚd', 'hɒɹtfɝd', 'hɒɹtfɚd']"
21775,harts,"['hɑɹts', 'hɒɹts']"
21776,harvard,"['hɑɹvɝd', 'hɑɹvɚd', 'hɒɹvɝd', 'hɒɹvɚd']"
21777,harvest,"['hɑɹvəst', 'hɒɹvəst']"
21778,harvested,"['hɑɹvəstɪd', 'hɒɹvəstɪd']"
21779,harvester,"['hɑɹvəstɝ', 'hɑɹvəstɚ', 'hɒɹvəstɝ', 'hɒɹvəstɚ']"
21780,harvesters,"['hɑɹvəstɝz', 'hɑɹvəstɚz', 'hɒɹvəstɝz', 'hɒɹvəstɚz']"
21781,harvesting,"['hɑɹvəstɪŋ', 'hɒɹvəstɪŋ']"
21782,harvests,"['hɑɹvəsts', 'hɒɹvəsts']"
21783,harvey,"['hɑɹvi', 'hɒɹvi']"
21784,has,['hæz']
21785,has,['həz']
21786,hasan,"['hɑsɑn', 'hɑsɒn', 'hɒsɑn', 'hɒsɒn']"
21787,hash,['hæʃ']
21788,hashed,['hæʃt']
21789,hashing,['hæʃɪŋ']
21790,hashish,['hæʃiʃ']
21791,hasid,['həsɪd']
21792,hasidic,['həsɪdɪk']
21793,hasidic,['həsidɪk']
21794,hasidim,['həsɪdɪm']
21795,hasidim,['həsidɪm']
21796,hassel,['hæsəl']
21797,hassle,['hæsəl']
21798,hassled,['hæsəld']
21799,hassles,['hæsəlz']
21800,hassling,['hæsəlɪŋ']
21801,hassling,['hæslɪŋ']
21802,hast,['hæst']
21803,hasta,['hæstə']
21804,hasta,"['ɑstə', 'ɒstə']"
21805,haste,['heɪst']
21806,hasten,['heɪsən']
21807,hastened,['heɪsənd']
21808,hastening,['heɪsənɪŋ']
21809,hastening,['heɪsnɪŋ']
21810,hastens,['heɪsənz']
21811,hastily,['heɪstəli']
21812,hasting,['heɪstɪŋ']
21813,hastings,['heɪstɪŋz']
21814,hasty,['heɪsti']
21815,hat,['hæt']
21816,hatch,['hætʃ']
21817,hatchback,['hætʃbæk']
21818,hatched,['hætʃt']
21819,hatcher,"['hætʃɝ', 'hætʃɚ']"
21820,hatcheries,"['hætʃɝiz', 'hætʃɚiz']"
21821,hatchery,"['hætʃɝi', 'hætʃɚi']"
21822,hatches,['hætʃɪz']
21823,hatchet,['hætʃət']
21824,hatchets,['hætʃəts']
21825,hatching,['hætʃɪŋ']
21826,hate,['heɪt']
21827,hated,['heɪtəd']
21828,hated,['heɪtɪd']
21829,hateful,['heɪtfəl']
21830,hater,"['heɪtɝ', 'heɪtɚ']"
21831,haters,"['heɪtɝz', 'heɪtɚz']"
21832,hates,['heɪts']
21833,hath,['hæθ']
21834,hating,['heɪtɪŋ']
21835,hatred,['heɪtɹəd']
21836,hatreds,['heɪtɹədz']
21837,hats,['hæts']
21838,hatter,"['hætɝ', 'hætɚ']"
21839,hattery,"['hætɝi', 'hætɚi']"
21840,hau,['haʊ']
21841,haughty,['hɔti']
21842,haul,['hɔl']
21843,hauled,['hɔld']
21844,hauler,"['hɔlɝ', 'hɔlɚ']"
21845,haulers,"['hɔlɝz', 'hɔlɚz']"
21846,hauling,['hɔlɪŋ']
21847,hauls,['hɔlz']
21848,haunt,['hɔnt']
21849,haunted,['hɔntəd']
21850,haunted,['hɔntɪd']
21851,haunting,['hɔntɪŋ']
21852,hauntingly,['hɔntɪŋli']
21853,haunts,['hɔnts']
21854,hause,['haʊs']
21855,haut,['hɔt']
21856,haute,['hoʊt']
21857,haute,['hʌt']
21858,havana,['həvænə']
21859,have,['hæv']
21860,havel,['hævəl']
21861,havelock,"['hævlɑk', 'hævlɒk']"
21862,haven,['heɪvən']
21863,havens,['heɪvənz']
21864,haver,"['hɛvɝ', 'hɛvɚ']"
21865,haves,['hævz']
21866,having,['hævɪŋ']
21867,havoc,['hævək']
21868,haw,['hɔ']
21869,hawaii,['həwaɪi']
21870,hawaiian,['həwaɪən']
21871,hawaiians,['həwaɪənz']
21872,hawing,['hɔɪŋ']
21873,hawk,['hɔk']
21874,hawked,['hɔkt']
21875,hawker,"['hɔkɝ', 'hɔkɚ']"
21876,hawkers,"['hɔkɝz', 'hɔkɚz']"
21877,hawkey,['hɔki']
21878,hawkeye,['hɔkaɪ']
21879,hawking,['hɔkɪŋ']
21880,hawkins,['hɔkɪnz']
21881,hawks,['hɔks']
21882,hawthorn,['hɔθɔɹn']
21883,hawthorne,['hɔθɔɹn']
21884,hawthorns,['hɔθɔɹnz']
21885,hay,['heɪ']
21886,haycock,"['heɪkɑk', 'heɪkɒk']"
21887,haydn,['haɪdən']
21888,haye,['heɪ']
21889,hayes,['heɪz']
21890,hayfield,['heɪfild']
21891,hayfields,['heɪfildz']
21892,haying,['heɪɪŋ']
21893,hayloft,['heɪlɔft']
21894,haymaker,"['heɪmeɪkɝ', 'heɪmeɪkɚ']"
21895,haymakers,"['heɪmeɪkɝz', 'heɪmeɪkɚz']"
21896,hayne,['heɪn']
21897,hays,['heɪz']
21898,haystack,['heɪstæk']
21899,haystacks,['heɪstæks']
21900,hayward,"['heɪwɝd', 'heɪwɚd']"
21901,haywire,['heɪwaɪɹ']
21902,hazard,"['hæzɝd', 'hæzɚd']"
21903,hazardous,"['hæzɝdəs', 'hæzɚdəs']"
21904,hazards,"['hæzɝdz', 'hæzɚdz']"
21905,haze,['heɪz']
21906,hazel,['heɪzəl']
21907,hazelnut,['heɪzəlnət']
21908,hazelnuts,['heɪzəlnəts']
21909,hazen,['heɪzən']
21910,hazing,['heɪzɪŋ']
21911,hazy,['heɪzi']
21912,he,['hi']
21913,head,['hɛd']
21914,headache,['hɛdeɪk']
21915,headaches,['hɛdeɪks']
21916,headband,['hɛdbænd']
21917,headbands,['hɛdbændz']
21918,headboard,['hɛdbɔɹd']
21919,headcheese,['hɛdtʃiz']
21920,headcount,['hɛdkaʊnt']
21921,headdress,['hɛdɹɛs']
21922,headdresses,['hɛddɹɛsəz']
21923,headed,['hɛdəd']
21924,headed,['hɛdɪd']
21925,header,"['hɛdɝ', 'hɛdɚ']"
21926,headers,"['hɛdɝz', 'hɛdɚz']"
21927,headfirst,"['hɛdfɝst', 'hɛdfɚst']"
21928,headgear,['hɛdɡɪɹ']
21929,headhunter,"['hɛdhəntɝ', 'hɛdhəntɚ']"
21930,headhunters,"['hɛdhəntɝz', 'hɛdhəntɚz']"
21931,heading,['hɛdɪŋ']
21932,headings,['hɛdɪŋz']
21933,headless,['hɛdləs']
21934,headlight,['hɛdlaɪt']
21935,headlights,['hɛdlaɪts']
21936,headline,['hɛdlaɪn']
21937,headlined,['hɛdlaɪnd']
21938,headliner,"['hɛdlaɪnɝ', 'hɛdlaɪnɚ']"
21939,headliners,"['hɛdlaɪnɝz', 'hɛdlaɪnɚz']"
21940,headlines,['hɛdlaɪnz']
21941,headlining,['hɛdlaɪnɪŋ']
21942,headlong,['hɛdlɔŋ']
21943,headman,['hɛdmən']
21944,headmaster,"['hɛdmæstɝ', 'hɛdmæstɚ']"
21945,headmistress,['hɛdmɪstɹəs']
21946,headphone,['hɛdfoʊn']
21947,headphones,['hɛdfoʊnz']
21948,headquarter,"['hɛdkwɔɹtɝ', 'hɛdkwɔɹtɚ']"
21949,headquarter,"['hɛdkɔɹtɝ', 'hɛdkɔɹtɚ']"
21950,headquartered,"['hɛdkɔɹtɝd', 'hɛdkɔɹtɚd']"
21951,headquartered,"['hɛdkwɔɹtɝd', 'hɛdkwɔɹtɚd']"
21952,headquarters,"['hɛdkwɔɹtɝz', 'hɛdkwɔɹtɚz']"
21953,headquarters,"['hɛdkɔɹtɝz', 'hɛdkɔɹtɚz']"
21954,headrest,['hɛdɹɛst']
21955,headrests,['hɛdɹɛsts']
21956,headroom,['hɛdɹum']
21957,heads,['hɛdz']
21958,headset,['hɛdsɛt']
21959,headsets,['hɛdsɛts']
21960,headsman,['hɛdzmən']
21961,headstone,['hɛdstoʊn']
21962,headstones,['hɛdstoʊnz']
21963,headstrong,['hɛdstɹɔŋ']
21964,headwater,"['hɛdwɔtɝ', 'hɛdwɔtɚ']"
21965,headwaters,"['hɛdwɔtɝz', 'hɛdwɔtɚz']"
21966,headway,['hɛdweɪ']
21967,headwind,['hɛdwɪnd']
21968,headwinds,['hɛdwɪndz']
21969,heady,['hɛdi']
21970,heal,['hil']
21971,healed,['hild']
21972,healer,"['hilɝ', 'hilɚ']"
21973,healers,"['hilɝz', 'hilɚz']"
21974,healing,['hilɪŋ']
21975,heals,['hilz']
21976,health,['hɛlθ']
21977,healthcare,['hɛlθkɛɹ']
21978,healthful,['hɛlθfəl']
21979,healthier,"['hɛlθiɝ', 'hɛlθiɚ']"
21980,healthiest,['hɛlθiɪst']
21981,healthy,['hɛlθi']
21982,heap,['hip']
21983,heaped,['hipt']
21984,heaping,['hipɪŋ']
21985,heaps,['hips']
21986,hear,['hiɹ']
21987,heard,"['hɝd', 'hɚd']"
21988,hearer,"['hiɹɝ', 'hiɹɚ']"
21989,hearers,"['hiɹɝz', 'hiɹɚz']"
21990,hearing,['hiɹɪŋ']
21991,hearings,['hiɹɪŋz']
21992,hearkens,"['hɑɹkənz', 'hɒɹkənz']"
21993,hears,['hiɹz']
21994,hearsay,['hiɹseɪ']
21995,hearse,"['hɝs', 'hɚs']"
21996,hearst,"['hɝst', 'hɚst']"
21997,heart,"['hɑɹt', 'hɒɹt']"
21998,heartache,"['hɑɹteɪk', 'hɒɹteɪk']"
21999,heartbeat,"['hɑɹtbit', 'hɒɹtbit']"
22000,heartbeats,"['hɑɹtbits', 'hɒɹtbits']"
22001,heartbreak,"['hɑɹtbɹeɪk', 'hɒɹtbɹeɪk']"
22002,heartbreaking,"['hɑɹtbɹeɪkɪŋ', 'hɒɹtbɹeɪkɪŋ']"
22003,heartbreaks,"['hɑɹtbɹeɪks', 'hɒɹtbɹeɪks']"
22004,heartbroken,"['hɑɹtbɹoʊkən', 'hɒɹtbɹoʊkən']"
22005,heartburn,"['hɑɹtbɝn', 'hɑɹtbɚn', 'hɒɹtbɝn', 'hɒɹtbɚn']"
22006,hearted,"['hɑɹtəd', 'hɒɹtəd']"
22007,hearted,"['hɑɹtɪd', 'hɒɹtɪd']"
22008,heartedly,"['hɑɹtɪdli', 'hɒɹtɪdli']"
22009,heartened,"['hɑɹtənd', 'hɒɹtənd']"
22010,heartening,"['hɑɹtənɪŋ', 'hɒɹtənɪŋ']"
22011,heartening,"['hɑɹtnɪŋ', 'hɒɹtnɪŋ']"
22012,heartfelt,"['hɑɹtfɛlt', 'hɒɹtfɛlt']"
22013,hearth,"['hɑɹθ', 'hɒɹθ']"
22014,hearths,"['hɑɹθs', 'hɒɹθs']"
22015,heartier,"['hɑɹtiɝ', 'hɑɹtiɚ', 'hɒɹtiɝ', 'hɒɹtiɚ']"
22016,heartiest,"['hɑɹtiəst', 'hɒɹtiəst']"
22017,heartily,"['hɑɹtəli', 'hɒɹtəli']"
22018,heartland,"['hɑɹtlænd', 'hɒɹtlænd']"
22019,heartless,"['hɑɹtləs', 'hɒɹtləs']"
22020,hearts,"['hɑɹts', 'hɒɹts']"
22021,heartthrob,"['hɑɹtθɹɑb', 'hɑɹtθɹɒb', 'hɒɹtθɹɑb', 'hɒɹtθɹɒb']"
22022,heartthrobs,"['hɑɹtθɹɑbz', 'hɑɹtθɹɒbz', 'hɒɹtθɹɑbz', 'hɒɹtθɹɒbz']"
22023,heartwarming,"['hɑɹtwɔɹmɪŋ', 'hɒɹtwɔɹmɪŋ']"
22024,hearty,"['hɑɹti', 'hɒɹti']"
22025,heat,['hit']
22026,heated,['hitəd']
22027,heated,['hitɪd']
22028,heatedly,['hitɪdli']
22029,heater,"['hitɝ', 'hitɚ']"
22030,heaters,"['hitɝz', 'hitɚz']"
22031,heath,['hiθ']
22032,heathen,['hiðən']
22033,heather,"['hɛðɝ', 'hɛðɚ']"
22034,heathers,"['hɛðɝz', 'hɛðɚz']"
22035,heating,['hitɪŋ']
22036,heats,['hits']
22037,heave,['hiv']
22038,heaved,['hivd']
22039,heaven,['hɛvən']
22040,heavenly,['hɛvənli']
22041,heavens,['hɛvənz']
22042,heaves,['hivz']
22043,heavier,"['hɛviɝ', 'hɛviɚ']"
22044,heavies,['hɛviz']
22045,heaviest,['hɛviəst']
22046,heavily,['hɛvəli']
22047,heaving,['hivɪŋ']
22048,heavy,['hɛvi']
22049,heavyset,['hɛvisɛt']
22050,heavyweight,['hɛviweɪt']
22051,heavyweights,['hɛviweɪts']
22052,hebe,['hib']
22053,hebrew,['hibɹu']
22054,hebrews,['hibɹuz']
22055,hecht,['hɛkt']
22056,heck,['hɛk']
22057,heckle,['hɛkəl']
22058,heckled,['hɛkəld']
22059,heckler,"['hɛklɝ', 'hɛklɚ']"
22060,hecklers,"['hɛklɝz', 'hɛklɚz']"
22061,heckling,['hɛklɪŋ']
22062,hectare,"['hɛktɑɹ', 'hɛktɒɹ']"
22063,hectares,"['hɛktɑɹz', 'hɛktɒɹz']"
22064,hectic,['hɛktɪk']
22065,hector,"['hɛktɝ', 'hɛktɚ']"
22066,hedge,['hɛdʒ']
22067,hedged,['hɛdʒd']
22068,hedgehog,"['hɛdʒhɑɡ', 'hɛdʒhɒɡ']"
22069,hedgehogs,"['hɛdʒhɑɡz', 'hɛdʒhɒɡz']"
22070,hedger,"['hɛdʒɝ', 'hɛdʒɚ']"
22071,hedges,['hɛdʒɪz']
22072,hedging,['hɛdʒɪŋ']
22073,hedonism,['hidənɪzəm']
22074,hedonistic,['hidənɪstɪk']
22075,hee,['hi']
22076,heed,['hid']
22077,heeded,['hidəd']
22078,heeded,['hidɪd']
22079,heeding,['hidɪŋ']
22080,heel,['hil']
22081,heeled,['hild']
22082,heeling,['hilɪŋ']
22083,heels,['hilz']
22084,heer,"['hiɝ', 'hiɚ']"
22085,heft,['hɛft']
22086,heftier,"['hɛftiɝ', 'hɛftiɚ']"
22087,hefty,['hɛfti']
22088,hegemonic,"['hɛɡəmɑnɪk', 'hɛɡəmɒnɪk']"
22089,hegemony,['hidʒɛməni']
22090,heh,['hɛ']
22091,heifer,"['haɪfɝ', 'haɪfɚ']"
22092,heifer,"['hɛfɝ', 'hɛfɚ']"
22093,heifers,"['hɛfɝz', 'hɛfɚz']"
22094,heifers,"['haɪfɝz', 'haɪfɚz']"
22095,height,['haɪt']
22096,heighten,['haɪtən']
22097,heightened,['haɪtənd']
22098,heightening,['haɪtənɪŋ']
22099,heightening,['haɪtnɪŋ']
22100,heightens,['haɪtənz']
22101,heights,['haɪts']
22102,heil,['haɪl']
22103,heinous,['heɪnəs']
22104,heir,['ɛɹ']
22105,heiress,['ɛɹəs']
22106,heiresses,['ɛɹəsɪz']
22107,heirloom,['ɛɹlum']
22108,heirlooms,['ɛɹlumz']
22109,heirs,['ɛɹz']
22110,heist,['haɪst']
22111,heister,"['haɪstɝ', 'haɪstɚ']"
22112,held,['hɛld']
22113,helder,"['hɛldɝ', 'hɛldɚ']"
22114,helen,['hɛlən']
22115,helena,['hɛlənə']
22116,helical,['hɛlɪkəl']
22117,helicopter,"['hɛlɪkɑptɝ', 'hɛlɪkɑptɚ', 'hɛlɪkɒptɝ', 'hɛlɪkɒptɚ']"
22118,helicopters,"['hɛlɪkɑptɝz', 'hɛlɪkɑptɚz', 'hɛlɪkɒptɝz', 'hɛlɪkɒptɚz']"
22119,helios,"['hiliɑs', 'hiliɒs']"
22120,heliotrope,['hiliətɹoʊp']
22121,helium,['hiliəm']
22122,helix,['hilɪks']
22123,hell,['hɛl']
22124,hellenic,['həlɛnɪk']
22125,hellenistic,['hɛlənɪstɪk']
22126,heller,"['hɛlɝ', 'hɛlɚ']"
22127,hellfire,['hɛlfaɪɹ']
22128,helling,['hɛlɪŋ']
22129,hellish,['hɛlɪʃ']
22130,hellman,['hɛlmən']
22131,hello,['həloʊ']
22132,hello,['hɛloʊ']
22133,helluva,['hɛluvə']
22134,helm,['hɛlm']
22135,helmet,['hɛlmət']
22136,helmeted,['hɛlmətɪd']
22137,helmets,['hɛlməts']
22138,helminth,['hɛlmɪnθ']
22139,helms,['hɛlmz']
22140,helmsman,['hɛlmzmæn']
22141,help,['hɛlp']
22142,helped,['hɛlpt']
22143,helper,"['hɛlpɝ', 'hɛlpɚ']"
22144,helpers,"['hɛlpɝz', 'hɛlpɚz']"
22145,helpful,['hɛlpfəl']
22146,helpfully,['hɛlpfəli']
22147,helping,['hɛlpɪŋ']
22148,helpings,['hɛlpɪŋz']
22149,helpless,['hɛlpləs']
22150,helplessly,['hɛlpləsli']
22151,helplessness,['hɛlpləsnəs']
22152,helps,['hɛlps']
22153,helsinki,['hɛlsɪŋki']
22154,hem,['hɛm']
22155,heman,['himən']
22156,hematite,['hɛmətaɪt']
22157,hematology,"['hɛmətɑlədʒi', 'hɛmətɒlədʒi']"
22158,hematology,"['himətɑlədʒi', 'himətɒlədʒi']"
22159,hemingway,['hɛmɪŋweɪ']
22160,hemiplegia,['hɛməplidʒiə']
22161,hemiplegia,['hɛməplidʒjə']
22162,hemisphere,['hɛmɪsfɪɹ']
22163,hemline,['hɛmlaɪn']
22164,hemlines,['hɛmlaɪnz']
22165,hemlock,"['hɛmlɑk', 'hɛmlɒk']"
22166,hemmed,['hɛmd']
22167,hemming,['hɛmɪŋ']
22168,hemodynamic,['hɛmoʊdaɪnæmɪk']
22169,hemoglobin,['himəɡloʊbən']
22170,hemophilia,['himəfiliə']
22171,hemophiliacs,['himəfɪliæks']
22172,hemorrhage,"['hɛmɝɪdʒ', 'hɛmɚɪdʒ']"
22173,hemorrhage,['hɛmɹədʒ']
22174,hemorrhaged,"['hɛmɝɪdʒd', 'hɛmɚɪdʒd']"
22175,hemorrhagic,"['hɛmɝæɡɪk', 'hɛmɚæɡɪk']"
22176,hemorrhaging,"['hɛmɝɪdʒɪŋ', 'hɛmɚɪdʒɪŋ']"
22177,hemorrhoid,"['hɛmɝɔɪd', 'hɛmɚɔɪd']"
22178,hemorrhoids,"['hɛmɝɔɪdz', 'hɛmɚɔɪdz']"
22179,hemp,['hɛmp']
22180,hems,['hɛmz']
22181,hen,['hɛn']
22182,hence,['hɛns']
22183,henceforth,['hɛnsfɔɹθ']
22184,henchman,['hɛntʃmən']
22185,henchmen,['hɛntʃmən']
22186,hendy,['hɛndi']
22187,heng,['hɛŋ']
22188,henhouse,['hɛnhaʊs']
22189,henna,['hɛnə']
22190,henpeck,['hɛnpɛk']
22191,henpecked,['hɛnpɛkt']
22192,henry,['hɛnɹi']
22193,hens,['hɛnz']
22194,hep,['hɛp']
22195,heparin,"['hɛpɝɪn', 'hɛpɚɪn']"
22196,hepatic,['həpætɪk']
22197,hepatitis,['hɛpətaɪtəs']
22198,hepburn,"['hɛpbɝn', 'hɛpbɚn']"
22199,her,"['hɝ', 'hɚ']"
22200,hera,['hɪɹə']
22201,herald,['hɛɹəld']
22202,heralded,['hɛɹəldɪd']
22203,heralding,['hɛɹəldɪŋ']
22204,heraldry,['hɛɹəldɹi']
22205,heralds,['hɛɹəldz']
22206,herb,"['ɝb', 'ɚb']"
22207,herb,"['hɝb', 'hɚb']"
22208,herbaceous,"['ɝbeɪʃəs', 'ɚbeɪʃəs']"
22209,herbal,"['ɝbəl', 'ɚbəl']"
22210,herbal,"['hɝbəl', 'hɚbəl']"
22211,herbalist,"['ɝbəlɪst', 'ɚbəlɪst']"
22212,herbalist,"['hɝbəlɪst', 'hɚbəlɪst']"
22213,herbalists,"['ɝbəlɪsts', 'ɚbəlɪsts']"
22214,herbalists,"['hɝbəlɪsts', 'hɚbəlɪsts']"
22215,herbarium,"['hɝbɛɹiəm', 'hɚbɛɹiəm']"
22216,herbarium,"['ɝbɛɹiəm', 'ɚbɛɹiəm']"
22217,herbert,"['hɝbɝt', 'hɝbɚt', 'hɚbɝt', 'hɚbɚt']"
22218,herbicides,"['ɝbəsaɪdz', 'ɚbəsaɪdz']"
22219,herbicides,"['hɝbəsaɪdz', 'hɚbəsaɪdz']"
22220,herbivore,"['hɝbɪvɔɹ', 'hɚbɪvɔɹ']"
22221,herbivore,"['ɝbɪvɔɹ', 'ɚbɪvɔɹ']"
22222,herbivorous,"['hɝbɪvɔɹəs', 'hɚbɪvɔɹəs']"
22223,herbivorous,"['ɝbɪvɔɹəs', 'ɚbɪvɔɹəs']"
22224,herbs,"['ɝbz', 'ɚbz']"
22225,herculean,"['hɝkjuliən', 'hɚkjuliən']"
22226,hercules,"['hɝkjəliz', 'hɚkjəliz']"
22227,herd,"['hɝd', 'hɚd']"
22228,herded,"['hɝdɪd', 'hɚdɪd']"
22229,herder,"['hɛɹdɝ', 'hɛɹdɚ']"
22230,herder,"['hɝdɝ', 'hɝdɚ', 'hɚdɝ', 'hɚdɚ']"
22231,herders,"['hɝdɝz', 'hɝdɚz', 'hɚdɝz', 'hɚdɚz']"
22232,herding,"['hɝdɪŋ', 'hɚdɪŋ']"
22233,herds,"['hɝdz', 'hɚdz']"
22234,here,['hiɹ']
22235,hereabout,['hɪɹəbaʊt']
22236,hereabouts,['hɪɹəbaʊts']
22237,hereafter,"['hɪɹæftɝ', 'hɪɹæftɚ']"
22238,hereby,['hɪɹbaɪ']
22239,hereditary,"['hɝɛdətɛɹi', 'hɚɛdətɛɹi']"
22240,heredity,"['hɝɛdəti', 'hɚɛdəti']"
22241,hereford,"['hɛɹəfɝd', 'hɛɹəfɚd']"
22242,herein,['hɪɹɪn']
22243,heresy,['hɛɹəsi']
22244,heretic,['hɛɹətɪk']
22245,heretical,['hɛɹɛtɪkəl']
22246,heretics,['hɛɹɛtɪks']
22247,heretofore,['hɪɹtəfɔɹ']
22248,herewith,['hɪɹwɪθ']
22249,heritage,['hɛɹətədʒ']
22250,heritage,['hɛɹɪtɪdʒ']
22251,heritages,['hɛɹɪtɪdʒəz']
22252,herl,"['hɝl', 'hɚl']"
22253,herm,"['hɝm', 'hɚm']"
22254,herman,"['hɝmən', 'hɚmən']"
22255,hermaphrodite,"['hɝmæfɹədaɪt', 'hɚmæfɹədaɪt']"
22256,hermaphroditic,"['hɝmæfɹədɪtɪk', 'hɚmæfɹədɪtɪk']"
22257,hermes,"['hɝmiz', 'hɚmiz']"
22258,hermetically,"['hɝmɛtɪkəli', 'hɚmɛtɪkəli']"
22259,hermetically,"['hɝmɛtɪkli', 'hɚmɛtɪkli']"
22260,hermit,"['hɝmət', 'hɚmət']"
22261,hermitage,"['hɝmətədʒ', 'hɚmətədʒ']"
22262,hermits,"['hɝməts', 'hɚməts']"
22263,hern,"['hɝn', 'hɚn']"
22264,hernia,"['hɝniə', 'hɚniə']"
22265,herniate,"['hɝnieɪt', 'hɚnieɪt']"
22266,herniates,"['hɝnieɪts', 'hɚnieɪts']"
22267,hero,['hɪɹoʊ']
22268,hero,['hiɹoʊ']
22269,heroes,['hɪɹoʊz']
22270,heroes,['hiɹoʊz']
22271,heroic,['hɪɹoʊɪk']
22272,heroically,['hɪɹoʊɪkli']
22273,heroics,['hɪɹoʊɪks']
22274,heroin,['hɛɹoʊən']
22275,heroine,['hɛɹoʊən']
22276,heroines,['hɛɹoʊənz']
22277,heroism,['hɛɹoʊɪzəm']
22278,heron,['hɛɹən']
22279,herons,['hɛɹənz']
22280,heros,['hɪɹoʊz']
22281,herpes,"['hɝpiz', 'hɚpiz']"
22282,herr,['hɛɹ']
22283,herring,['hɛɹɪŋ']
22284,herrings,['hɛɹɪŋz']
22285,hers,"['hɝz', 'hɚz']"
22286,hers,"['hɝz', 'hɚz']"
22287,herschel,"['hɝʃəl', 'hɚʃəl']"
22288,herself,"['hɝsɛlf', 'hɚsɛlf']"
22289,hershey,"['hɝʃi', 'hɚʃi']"
22290,hert,"['hɝt', 'hɚt']"
22291,hertz,['hɛɹts']
22292,hertz,"['hɝts', 'hɚts']"
22293,hesitancy,['hɛzɪtənsi']
22294,hesitant,['hɛzɪtənt']
22295,hesitantly,['hɛzɪtəntli']
22296,hesitate,['hɛzəteɪt']
22297,hesitated,['hɛzɪteɪtɪd']
22298,hesitates,['hɛzəteɪts']
22299,hesitating,['hɛzəteɪtɪŋ']
22300,hesitation,['hɛzəteɪʃən']
22301,hesitations,['hɛzəteɪʃənz']
22302,hessian,['hɛʃən']
22303,heterodoxy,"['hɛtɝədɑksi', 'hɛtɝədɒksi', 'hɛtɚədɑksi', 'hɛtɚədɒksi']"
22304,heterogeneous,"['hɛtɝədʒinjəs', 'hɛtɚədʒinjəs']"
22305,heterosexual,"['hɛtɝoʊsɛkʃuəl', 'hɛtɚoʊsɛkʃuəl']"
22306,heterosexuality,"['hɛtɝoʊsɛkʃuælɪti', 'hɛtɚoʊsɛkʃuælɪti']"
22307,heterosexuals,"['hɛtɝoʊsɛkʃuəlz', 'hɛtɚoʊsɛkʃuəlz']"
22308,heterosis,"['hɛtɝoʊsəs', 'hɛtɚoʊsəs']"
22309,hew,['hju']
22310,hewing,['hjuɪŋ']
22311,hewn,['hjun']
22312,hex,['hɛks']
22313,hexagon,"['hɛksəɡɑn', 'hɛksəɡɒn']"
22314,hexagonal,['hɛksæɡənəl']
22315,hey,['heɪ']
22316,heyday,['heɪdeɪ']
22317,hi,['haɪ']
22318,hiatus,['haɪeɪtəs']
22319,hiawatha,"['haɪəwɑθə', 'haɪəwɒθə']"
22320,hibachi,"['hibɑtʃi', 'hibɒtʃi']"
22321,hibernate,"['haɪbɝneɪt', 'haɪbɚneɪt']"
22322,hibernation,"['haɪbɝneɪʃən', 'haɪbɚneɪʃən']"
22323,hiccup,['hɪkəp']
22324,hiccups,['hɪkəps']
22325,hick,['hɪk']
22326,hickey,['hɪki']
22327,hickory,"['hɪkɝi', 'hɪkɚi']"
22328,hickory,['hɪkɹi']
22329,hicks,['hɪks']
22330,hid,['hɪd']
22331,hidalgo,['hədælɡoʊ']
22332,hidden,['hɪdən']
22333,hide,['haɪd']
22334,hideaway,['haɪdəweɪ']
22335,hidebound,['haɪdbaʊnd']
22336,hideous,['hɪdiəs']
22337,hideously,['hɪdiəsli']
22338,hideout,['haɪdaʊt']
22339,hideouts,['haɪdaʊts']
22340,hides,['haɪdz']
22341,hiding,['haɪdɪŋ']
22342,hierarchical,"['haɪɹɑɹkəkəl', 'haɪɹɒɹkəkəl']"
22343,hierarchies,"['haɪɹɑɹkiz', 'haɪɹɒɹkiz']"
22344,hierarchy,"['haɪɝɑɹki', 'haɪɝɒɹki', 'haɪɚɑɹki', 'haɪɚɒɹki']"
22345,hierarchy,"['haɪɹɑɹki', 'haɪɹɒɹki']"
22346,hieroglyph,['haɪɹoʊɡlɪf']
22347,hieroglyphic,['haɪɹoʊɡlɪfɪk']
22348,hieroglyphics,['haɪɹoʊɡlɪfɪks']
22349,hieroglyphs,['haɪɹoʊɡlɪfs']
22350,high,['haɪ']
22351,highboy,['haɪbɔɪ']
22352,highbrow,['haɪbɹaʊ']
22353,higher,"['haɪɝ', 'haɪɚ']"
22354,highest,['haɪəst']
22355,highfalutin,['haɪfəlutɪn']
22356,highflier,"['haɪflaɪɝ', 'haɪflaɪɚ']"
22357,highland,['haɪlənd']
22358,highlander,"['haɪlændɝ', 'haɪlændɚ']"
22359,highlanders,"['haɪlændɝz', 'haɪlændɚz']"
22360,highlands,['haɪləndz']
22361,highlight,['haɪlaɪt']
22362,highlighted,['haɪlaɪtɪd']
22363,highlighting,['haɪlaɪtɪŋ']
22364,highlights,['haɪlaɪts']
22365,highly,['haɪli']
