Word,Pronunciation
passport," ˈpæspɔːrt ˈpæspɔːrt ˈpæspɔːrt ˈpæsˌpɔrt, -ˌpoʊrt ˈpæspɔːt"
password, ˈpæswɝːd ˈpæsˌwɜrd ˈpæswɜrd
past, pæst pæst pæst pæst pæst pæst
pasta," ˈpɑːstə ˈpɑ·stə, ˈpæs·tə"
paste, peɪst peɪst peɪst peɪst
pastel, pæsˈtel pæsˈtel pæsˈtel
pasteurize, ˈpæstʃəraɪz ˈpæs·tʃəˌrɑɪz
pasteurized, ˈpæstʃəraɪzd
pastiche, pɑːˈstiːʃ
pastime, ˈpæstaɪm ˈpæsˌtɑɪm
pasting, ˈpeɪstɪŋ
pastor, ˈpæstɚ ˈpæs·tər
pastoral, ˈpæstɚəl ˈpæstɚəl ˈpæs·tər·əl ˈpæs·tər·əl
pastrami, pəˈtrɑːmi pəˈstrɑ·mi
pastry, ˈpeɪstri ˈpeɪstri ˈpeɪstri ˈpeɪ·stri ˈpeɪ·stri
pasture, ˈpæstʃɚ ˈpæs·tʃər
pat, pæt pæt
patch, pætʃ pætʃ pætʃ pætʃ pætʃ pætʃ pætʃ pætʃ pætʃ
patchwork, ˈpætʃwɝːk ˈpætʃwɝːk ˈpætʃˌwɜrk
patchy, ˈpætʃi ˈpætʃi ˈpætʃ·i ˈpætʃ·i
pate, peɪt peɪt
patella, pəˈtelə
patent, ˈpætənt ˈpætənt ˈpæt·ənt
patently, ˈpætəntli
pater, ˈpɑːt̬ɚ
paternal, pəˈtɝːnəl pəˈtɝːnəl pəˈtɜr·nəl pəˈtɜr·nəl
paternity, pəˈtɝːnət̬i pəˈtɝːnət̬i pəˈtɜr·nɪ·t̬i
path, pæθ pæθ pæθ pæθ pæθ
pathetic, pəˈθet̬ɪk pəˈθet̬ɪk pəˈθet̬·ɪk pəˈθet̬·ɪk
pathetically, pəˈθet̬ɪkəli pəˈθet̬ɪkəli pəˈθet̬ɪkəli
pathogen, ˈpæθədʒən ˈpæθ·ə·dʒən
pathogenic, ˌpæθəˈdʒenɪk
pathological, ˌpæθəˈlɑːdʒɪkəl ˌpæθəˈlɑːdʒɪkəl ˌpæθəˈlɑːdʒɪkəl ˌpæθ·əˈlɑdʒ·ɪ·kəl ˌpæθ·əˈlɑdʒ·ɪ·kəl
pathologically, ˌpæθəˈlɑːdʒɪkəli ˌpæθəˈlɑːdʒɪkəli
pathologist," pəˈθɑːlədʒɪst pəˈθɑl·ə·dʒɪst, pæ-"
pathology," pəˈθɑːlədʒi pəˈθɑːlədʒi pəˈθɑːlədʒi pəˈθɑːlədʒi pəˈθɑl·ə·dʒi, pæ-"
pathos," ˈpeɪθɑːs ˈpeɪ·θɑs, -θoʊs, -θɔs"
pathway, ˈpæθweɪ ˈpæθweɪ ˈpæθweɪ ˈpæθweɪ ˈpæθweɪ ˈpæθˌweɪ
patience, ˈpeɪʃəns ˈpeɪʃəns ˈpeɪ·ʃəns
patient, ˈpeɪʃənt ˈpeɪ·ʃənt
patiently, ˈpeɪʃəntli
patina," pəˈtinə pəˈtinə pəˈtinə pəˈti·nə, ˈpæt·ən·ə"
patio, ˈpæt̬ioʊ ˈpæt̬·iˌoʊ
patriarch, ˈpeɪtriɑːrk ˈpeɪtriɑːrk ˈpeɪtriɑːrk ˈpeɪ·triˌɑrk
patriarchal, ˌpeɪtriˈɑːrkəl ˌpeɪtriˈɑːrkəl
patriarchy, ˈpeɪtriɑːrki ˈpeɪ·triˌɑr·ki ˈpeɪ·triˌɑr·ki
patrician, pəˈtrɪʃən pəˈtrɪʃ·ən pəˈtrɪʃ·ən
patrimony, ˈpætrəmoʊni ˈpætrəmoʊni ˈpætrɪməʊni
patriot," ˈpeɪtriɑːt ˈpeɪ·tri·ət, -ˌɑt ˈpeɪ·tri·ət, -ˌɑt"
patriotic, ˌpeɪtriˈɑːt̬ɪk
patriotism, ˈpeɪtriətɪzəm
patrol, pəˈtroʊl pəˈtroʊl
patrolman, pəˈtroʊlmən pəˈtroʊlmən
patron, ˈpeɪtrən ˈpeɪtrən ˈpeɪ·trən ˈpeɪ·trən
patronage," ˈpætrənɪdʒ ˈpætrənɪdʒ ˈpætrənɪdʒ ˈpeɪ·trə·nɪdʒ, ˈpæ-"
patroness, ˈpeɪtrənɪs ˈpeɪtrənɪs
patronize," ˈpeɪtrənaɪz ˈpeɪtrənaɪz ˈpeɪ·trəˌnɑɪz, ˈpæ- ˈpeɪtrənaɪz ˈpeɪtrənaɪz ˈpeɪtrənaɪz"
patronizing, ˈpeɪtrənaɪzɪŋ ˈpeɪtrənaɪzɪŋ
patronymic, ˌpætrəˈnɪmɪk
patsy, ˈpætsi ˈpæt·si
patter, ˈpæt̬ɚ ˈpæt̬ɚ ˈpæt̬·ər ˈpæt̬·ər
pattern, ˈpæt̬ɚn ˈpæt̬ɚn ˈpæt̬ɚn ˈpæt̬ɚn ˈpæt̬ɚn ˈpæt̬·ərn ˈpæt̬·ərn ˈpæt̬·ərn
patterned, ˈpæt̬ɚnd
patty, ˈpæt̬i ˈpæt̬·i
paucity, ˈpɑːsət̬i ˈpɔ·sɪ·t̬i
paunchy, ˈpɑːntʃi
pauper, ˈpɑːpɚ ˈpɔ·pər
pause, pɑːz pɑːz pɑːz pɑːz pɔz
pave, peɪv peɪv
pavement, ˈpeɪvmənt ˈpeɪvmənt ˈpeɪv·mənt
paver, peɪvɚ
pavilion, pəˈvɪljən pəˈvɪljən pəˈvɪljən pəˈvɪljən pəˈvɪl·jən pəˈvɪl·jən
paving, ˈpeɪvɪŋ
paw, pɑː pɑː pɔ
pawn, pɑːn pɑːn pɔn
pawnshop, ˈpɑːnʃɑːp ˈpɔnˌʃɑp
pay, peɪ peɪ peɪ peɪ peɪ peɪ peɪ peɪ peɪ
payable, ˈpeɪəbəl ˈpeɪəbəl
payback, ˈpeɪbæk ˈpeɪbæk ˈpeɪˌbæk ˈpeɪˌbæk ˈpeɪbæk ˈpeɪbæk
paycheck, ˈpeɪtʃek ˈpeɪˌtʃek ˈpeɪtʃek
payday, ˈpeɪdeɪ ˈpeɪˌdeɪ
payer, ˈpeɪɚ ˈpeɪ·ər
payload, ˈpeɪloʊd ˈpeɪloʊd ˈpeɪloʊd ˈpeɪˌloʊd
payment, ˈpeɪmənt ˈpeɪmənt ˈpeɪ·mənt
payoff, ˈpeɪɑːf ˈpeɪɑːf ˈpeɪˌɔf ˈpeɪˌɔf
payola, peɪˈoʊlə
payout, ˈpeɪaʊt ˈpeɪˌɑʊt ˈpeɪaʊt ˈpeɪaʊt ˈpeɪaʊt
payroll, ˈpeɪroʊl ˈpeɪroʊl ˈpeɪˌroʊl
pea, piː pi
peace, piːs piːs pis pis
peaceable, ˈpiːsəbəl ˈpiːsəbəl ˈpi·sə·bəl
peaceably, ˈpiːsəbli ˈpiːsəbli
peaceful, ˈpiːsfəl ˈpiːsfəl ˈpis·fəl ˈpis·fəl
peacefully, ˈpiːsfəli ˈpiːsfəli
peacefulness, ˈpiːsfəlnəs ˈpiːsfəlnəs ˈpiːsfəlnəs
peacekeeper, ˈpiːsˌkiːpɚ ˈpiːsˌkiːpɚ ˈpisˌki·pər
peacekeeping, ˈpiːsˌkiːpɪŋ ˈpisˌki·pɪŋ
peacemaker, ˈpiːsˌmeɪkɚ ˈpisˌmeɪ·kər
peacenik, ˈpiːsnɪk
peacetime, ˈpiːstaɪm ˈpisˌtɑɪm
peach, piːtʃ piːtʃ piːtʃ pitʃ
peachy, ˈpiːtʃi
peacock, ˈpiːkɑːk ˈpiːkɑːk ˈpiˌkɑk
peak, piːk piːk piːk pik
peaked, piːkt piːkt piːkt ˈpi·kəd
peal, piːl pil
peanut," ˈpiːnʌt ˈpi·nət, -ˌnʌt"
peanuts," ˈpi·nəts, -ˌnʌts"
pear, per peər
pearl, pɝːl pɝːl pɝːl pɝːl pɝːl pɝːl ˈpɜrl
pearls, pɝːl
pearly, ˈpɝːli
peasant, ˈpezənt ˈpezənt ˈpez·ənt
peasantry, ˈpezəntri
peat, piːt pit
pebble, ˈpebəl ˈpeb·əl
pecan," pɪːˈkɑːn pɪˈkɑn, -ˈkæn, ˈpi·kæn"
peck, pek pek pek pek
pectoral, ˈpektɔːrəl
peculiar, pɪˈkjuːljɚ pɪˈkjuːljɚ pɪˈkjul·jər pɪˈkjul·jər
peculiarity, pɪˌkjuːliˈerət̬i pɪˌkjuːliˈerət̬i
peculiarly, pɪˈkjuːljɚəli pɪˈkjuːljɚəli pɪˈkjul·jər·li pɪˈkjul·jər·li
pecuniary, pɪˈkjuːnier pɪˈkjuːnieri
pedal, ˈpedəl ˈpedəl ˈped·əl
pedantic, pedˈæntɪk pɪˈdænt·ɪk
peddle, ˈpedəl ˈpedəl ˈped·əl
peddler, ˈpedlɚ ˈpedlɚ
pedestal, ˈpedəstəl ˈped·ə·stəl
pedestrian, pəˈdestriən pəˈdes·tri·ən
pediatric, ˌpiːdiˈætrɪk
pediatrician, ˌpiːdiəˈtrɪʃən ˌpi·di·əˈtrɪʃ·ən
pediatrics, ˌpiːdiˈætrɪks ˌpid·iˈæ·trɪks
pedicure, ˈpedɪkjʊr ˈped·ɪˌkjʊr
pedigree, ˈpedəɡriː ˈpedəɡriː ˈped·ɪˌɡri ˈped·ɪˌɡri
pee, piː pi
peek, piːk pik pik
peel, piːl piːl piːl pil pil pil
peeler, ˈpiːlɚ ˈpi·lər
peep, piːp piːp piːp pip pip
peeps, piːps
peer, pɪr pɪər
peerless, ˈpɪrləs ˈpɪər·ləs
peeve, piːv
peeved, piːvd
peevish, ˈpiːvɪʃ
peewee, ˈpiːwiː ˈpiːwiː ˈpiːwiː
peg, peɡ peɡ peɡ peɡ peɡ peɡ peɡ
pejorative," pɪˈdʒɔːrət̬ɪv pɪˈdʒɔr·ə·t̬ɪv, -ˈdʒɑr-"
pelican, ˈpeləkən ˈpel·ɪ·kən
pellet, ˈpelət ˈpelət ˈpelət ˈpel·ət
pelt, pelt pelt pelt
pelvic, ˈpelvɪk
pelvis, ˈpelvɪs ˈpel·vɪs
pen, pen pen pen pen pen pen pen pen
penal, ˈpiːnəl ˈpiːnəl ˈpi·nəl
penalize," ˈpiːnəlaɪz ˈpiːnəlaɪz ˈpi·nəlˌɑɪz, ˈpen·əl-"
penalty, ˈpenəlti ˈpenəlti ˈpenəlti ˈpenəlti ˈpen·əl·ti ˈpen·əl·ti
penance, ˈpenəns ˈpen·əns
pence, pens
penchant, ˈpentʃənt ˈpen·tʃənt
pencil, ˈpensəl ˈpensəl ˈpensəl ˈpen·səl
penciled, ˈpensəld
pendant, ˈpendənt ˈpen·dənt
pending, ˈpendɪŋ ˈpen·dɪŋ
pendulous, ˈpendʒələs
pendulum, ˈpendʒələm ˈpendʒələm ˈpen·dʒə·ləm ˈpen·dʒə·ləm
penetrate, ˈpenətreɪt ˈpenətreɪt ˈpenətreɪt ˈpenətreɪt ˈpenətreɪt ˈpenətreɪt ˈpenətreɪt ˈpen·ɪˌtreɪt ˈpen·ɪˌtreɪt
penetrating, ˈpenətreɪt̬ɪŋ ˈpenətreɪt̬ɪŋ ˈpen·ɪˌtreɪ·t̬ɪŋ ˈpen·ɪˌtreɪ·t̬ɪŋ ˈpen·ɪˌtreɪ·t̬ɪŋ
penetration, ˌpenəˈtreɪʃən ˌpenəˈtreɪʃən ˌpenəˈtreɪʃən
peng, peŋ peŋ
penguin," ˈpeŋɡwɪn ˈpeŋ·ɡwɪn, ˈpen-"
penicillin, ˌpenəˈsɪlɪn ˌpen·əˈsɪl·ən
penile, ˈpiːnaɪl
peninsula, pəˈnɪnsələ pəˈnɪn·sə·lə
penis, ˈpiːnɪs ˈpi·nɪs
penitent, ˈpenətənt
penitentiary, ˌpenəˈtenʃəri ˌpen·ɪˈten·tʃər·i
pennant, ˈpenənt ˈpenənt ˈpen·ənt
penniless, ˈpeniləs ˈpen·i·ləs
penny, ˈpeni ˈpeni ˈpeni ˈpeni ˈpen·i ˈpen·i
pension, ˈpenʃən ˈpen·ʃən
pensive, ˈpensɪv ˈpen·sɪv
pentagon, -t̬əɡɑːn ˈpent·əˌɡɑn
pentathlon, penˈtæθlɑːn penˈtæθlɑːn
penthouse, ˈpenthaʊs ˈpent·hɑʊs
pentimento, ˌpent̬ɪˈmentoʊ
penultimate, pɪˈnʌlt̬əmət
penumbra, pɪˈnʌmbrə
penurious, pəˈnjʊririəs
penury, ˈpenjʊri
peon, ˈpiːən ˈpiːən ˈpiːən
peony, ˈpiːəni ˈpi·ə·ni
people, ˈpiːpəl ˈpiːpəl ˈpiːpəl ˈpiːpəl ˈpiːpəl ˈpi·pəl ˈpi·pəl ˈpi·pəl
pep, pep pep
pepper, ˈpepɚ ˈpepɚ ˈpep·ər ˈpep·ər
peppermint, ˈpepɚmɪnt ˈpepɚmɪnt ˈpep·ərˌmɪnt ˈpep·ərˌmɪnt
pepperoni, ˌpepəˈroʊni ˌpep·əˈroʊ·ni
peppy, ˈpepi
peptic, ˈpeptɪk
peptide, ˈpeptaɪd ˈpep·tɑɪd
per," strong pɝː pɜr, pər"
perceive, pɚ- pɚ- pərˈsiv pərˈsiv
percent, pɚˈsent pɚˈsent pərˈsent
percentage, pɚˈsent̬ɪdʒ pɚˈsent̬ɪdʒ pərˈsen·tɪdʒ pərˈsen·tɪdʒ
percentile, pɚˈsentaɪl
percept, ˈpɝːsept
perceptible, pɚˈseptəbəl pərˈsep·tə·bəl
perception, pɚ- pɚ- pɚ- pərˈsep·ʃən pərˈsep·ʃən
perceptive, pɚˈseptɪv pərˈsep·tɪv
perceptual, pɚˈseptʃuəl
perch, pɝːtʃ pɜrtʃ
perchance, pɚˈtʃæns
percolate, ˈpɝːkəleɪt ˈpɝːkəleɪt ˈpɝːkəleɪt ˈpɜr·kəˌleɪt
percolator, ˈpɝːkəleɪt̬ɚ ˈpɜr·kəˌleɪ·t̬ər
percussion, pɚˈkʌʃən pərˈkʌʃ·ən
percussionist, pɚˈkʌʃənɪst
percussive, pɚˈkʌsɪv
percutaneous, ˌpɝːkjuːˈteɪniəs
peremptory, pəˈremptɚi pəˈremp·tər·i
perennial, pəˈreniəl pəˈren·i·əl
perennially, pəˈreniəli
perestroika, ˌperəˈstrɔɪkə ˌper·əˈstrɔɪ·kə
perfect, ˈpɝːfekt ˈpɝːfekt ˈpɝːfekt ˈpɝːfekt ˈpɝːfekt ˈpɜr·fɪkt ˈpɜr·fɪkt ˈpɜr·fɪkt ˈpɜr·fɪkt
perfection, pɚˈfekʃən pərˈfek·ʃən pərˈfek·ʃən
perfectionism, pɚˈfekʃənɪzəm
perfectionist, pɚˈfekʃənɪst pərˈfek·ʃə·nɪst
perfectly, ˈpɝːfektli ˈpɝːfektli ˈpɜr·fɪkt·li ˈpɜr·fɪkt·li
perfidy, ˈpɝːfədi
perforate, ˈpɝːfəreɪt
perforated, ˈpɝːfəreɪt̬ɪd ˈpɜr·fəˌreɪ·t̬ɪd
perforation, ˈpɝːfəˈreɪʃən ˈpɝːfəˈreɪʃən
perforce, pɚˈfɔːrs
perform, pɚˈfɔːrm pɚˈfɔːrm pərˈfɔrm pərˈfɔrm pərˈfɔrm
performance, pɚˈfɔːrməns pɚˈfɔːrməns pərˈfɔr·məns pərˈfɔr·məns
performer, pɚˈfɔːrmɚ pɚˈfɔːrmɚ pɚˈfɔːrmɚ
perfume," ˈpɝːfjuːm ˈpɝːfjuːm ˈpɜr·fjum, pərˈfjum"
perfumed, ˈpɝːfjuːmd
perfunctory, pɚˈfʌŋktɚi pərˈfʌŋk·tə·ri
perhaps, pɚˈhæps pɚˈhæps pɚˈhæps pərˈhæps
peril, ˈperəl ˈper·əl
perilous, ˈperələs ˈper·ə·ləs
perimeter, pəˈrɪmət̬ɚ pəˈrɪmət̬ɚ pəˈrɪmət̬ɚ pəˈrɪm·ɪ·t̬ər pəˈrɪm·ɪ·t̬ər pəˈrɪm·ɪ·t̬ər
period, ˈpɪriəd ˈpɪriəd ˈpɪriəd ˈpɪriəd ˈpɪriəd ˈpɪriəd ˈpɪriəd ˈpɪər·i·əd ˈpɪər·i·əd ˈpɪər·i·əd ˈpɪər·i·əd ˈpɪər·i·əd ˈpɪər·i·əd ˈpɪər·i·əd ˈpɪər·i·əd ˈpɪər·i·əd ˈpɪər·i·əd
periodic, ˌpɪriˈɑːdɪk ˌpɪər·iˈɑd·ɪk ˌpɪər·iˈɑd·ɪk ˌpɪər·iˈɑd·ɪk
periodical, ˌpɪriˈɑːdɪkəl ˌpɪər·iˈɑd·ɪ·kəl
periodically, ˌpɪriˈɑːdɪkəli ˌpɪər·iˈɑd·ɪ·kli
periodontal, ˌperioʊˈdɑːnt̬əl
peripatetic, ˌperɪpəˈtet̬ɪk
peripheral, pəˈrɪfɚəl pəˈrɪfɚəl pəˈrɪf·ər·əl pəˈrɪf·ər·əl
peripherally, pəˈrɪfɚəli pəˈrɪfɚəli pəˈrɪfɚəli
periphery, pəˈrɪfɚi pəˈrɪfɚi pəˈrɪf·ə·ri
periscope, ˈperɪskoʊp ˈper·əˌskoʊp
perish, ˈperɪʃ ˈperɪʃ ˈper·ɪʃ
perishable, ˈperɪʃəbəl ˈper·ɪ·ʃə·bəl
perishables, ˈperɪʃəbəlz
perished, ˈperɪʃt
perishing, ˈperɪʃɪŋ ˈperɪʃɪŋ
perjure, ˈpɜr·dʒər
perjured, ˈpɝːdʒɚd
perjurer, ˈpɝːdʒɚɚ
perjury, ˈpɝːdʒɚi ˈpɜr·dʒə·ri
perk, pɝːk pɝːk pɜrk
perky, ˈpɝːki ˈpɜr·ki
permanence, ˈpɝːmənəns
permanent, ˈpɝːmənənt ˈpɝːmənənt ˈpɜr·mə·nənt
permanently, ˈpɝːmənəntli
permeability, ˌpɝːmiəˈbɪlət̬i
permeable, ˈpɝːmiəbəl ˈpɜr·mi·ə·bəl
permeate, ˈpɝːmieɪt ˈpɜr·miˌeɪt
permissible, pɚˈmɪsəbəl
permission, pɚˈmɪʃən pərˈmɪʃ·ən
permissive, pɚˈmɪsɪv pɚˈmɪsɪv pərˈmɪs·ɪv
permissiveness, pɚˈmɪsɪvnəs
permit, pɚˈmɪt pɚˈmɪt pərˈmɪt
permitting, pərˈmɪt̬·ɪŋ
permutation, ˌpɝːmjuːˈteɪʃən ˌpɝːmjuːˈteɪʃən ˌpɝːmjuːˈteɪʃən ˌpɜr·mjuˈteɪ·ʃən
pernicious, pɚˈnɪʃəs pərˈnɪʃ·əs
peroxide, pəˈrɑːksaɪd pəˈrɑkˌsɑɪd
perpendicular, ˌpɝːpənˈdɪkjuːlɚ ˌpɝːpənˈdɪkjuːlɚ ˌpər·pənˈdɪk·jə·lər ˌpər·pənˈdɪk·jə·lər
perpetrate, ˈpɝːpətreɪt ˈpɜr·pɪˌtreɪt
perpetrator, ˈpɝːpətreɪt̬ɚ
perpetual, pɚˈpetʃuəl pɚˈpetʃuəl pərˈpetʃ·u·əl
perpetually, pɚˈpetʃuəli
perpetuate, pɚˈpetʃueɪt pərˈpetʃ·uˌeɪt
perpetuation, ˌpɚpetʃuˈeɪʃən
perpetuity, ˌpɜr·pɪˈtu·ɪ·t̬i
perplex, pɚˈpleks pərˈpleks
perplexed, pɚˈplekst
perplexing, pɚˈpleksɪŋ
perry, ˈperi
persecute, ˈpɝːsɪkjuːt ˈpɜr·sɪˌkjut
persecution, ˌpɝːsəˈkjuːʃən
persecutor, ˈpɝːsəkjuːt̬ɚ
perseverance, ˌpɝːsəˈvɪrəns ˌpɝːsəˈvɪrəns
persevere, ˌpɝːsəˈvɪr ˌpɝːsəˈvɪr ˌpɜr·səˈvɪər
persevering, ˌpɝːsəˈvɪrɪŋ ˌpɝːsəˈvɪrɪŋ
persist," pɚˈsɪst pɚˈsɪst pərˈsɪst, -ˈzɪst"
persistence," pɚˈsɪstəns pərˈsɪs·təns, -ˈzɪs-"
persistent," pɚˈsɪstənt pɚˈsɪstənt pərˈsɪs·tənt, -ˈzɪs-"
persistently, pɚˈsɪstəntli pɚˈsɪstəntli
person, ˈpɝːsən ˈpɝːsən ˈpɝːsən ˈpɜr·sən ˈpɜr·sən
persona, pɚˈsoʊnə pərˈsoʊ·nə pərˈsoʊ·nə
personable, ˈpɝːsənəbəl ˈpɜr·sə·nə·bəl
personal, ˈpɝːsənəl ˈpɝːsənəl ˈpɝːsənəl ˈpɝːsənəl ˈpɜr·sə·nəl ˈpɜr·sə·nəl ˈpɜr·sə·nəl ˈpɜr·sə·nəl ˈpɜr·sə·nəl
personality, ˌpɝːsənˈælət̬i ˌpɝːsənˈælət̬i ˌpɜr·səˈnæl·ɪ·t̬i ˌpɜr·səˈnæl·ɪ·t̬i
personalize, ˈpɝːsənəlaɪz ˈpɝːsənəlaɪz ˈpɝːsənəlaɪz ˈpɝːsənəlaɪz ˈpɜr·sə·nəlˌɑɪz ˈpɜr·sə·nəlˌɑɪz ˈpɜr·sə·nəlˌɑɪz ˈpɜr·sə·nəlˌɑɪz
personalized, ˈpɝːsənəlaɪz
personally, ˈpɝːsənəli ˈpɝːsənəli ˈpɝːsənəli ˈpɜr·sə·nəl·i ˈpɜr·sə·nəl·i ˈpɜr·sə·nəl·i
personification, pɚˌsɑːnəfəˈkeɪʃən pɚˌsɑːnəfəˈkeɪʃən pərˌsɑn·ə·fɪˈkeɪ·ʃən
personified, pɚˈsɑːnəfaɪd
personify, pɚˈsɑːnəfaɪ pɚˈsɑːnəfaɪ pərˈsɑn·əˌfɑɪ pərˈsɑn·əˌfɑɪ
personnel, ˌpɝːsənˈel ˌpɝːsənˈel ˌpɜr·səˈnel
perspective, pɚˈspektɪv pɚˈspektɪv pərˈspek·tɪv pərˈspek·tɪv pərˈspek·tɪv
perspicacious, ˌpɝːspɪˈkeɪʃəs
perspiration, ˌpɝːspəˈreɪʃən
perspire, pɚˈspaɪɚ pərˈspɑɪər
persuade, pɚˈsweɪd pərˈsweɪd
persuasion, pɚˈsweɪʒən pɚˈsweɪʒən pərˈsweɪ·ʒən pərˈsweɪ·ʒən
persuasive, pɚˈsweɪsɪv
persuasively, pɚˈsweɪsɪvli
persuasiveness, pɚˈsweɪsɪvnəs
pert, pɝːt pɝːt pɜrt pɜrt pɜrt
pertinent, ˈpɝːtənənt ˈpɜr·tən·ənt
perturb, pɚˈtɝːb
perturbation, ˌpɝːt̬ɚˈbeɪʃən ˌpɝːt̬ɚˈbeɪʃən
perturbed, pɚˈtɝːbd pərˈtɜrbd
perusal, pəˈruːzəl
peruse, pəˈruːz pəˈruz pəˈruz
pervade, pɚˈveɪd pərˈveɪd
pervasive, pɚˈveɪsɪv
perverse, pɚˈvɝːs pərˈvɜrs
perversely, pɚˈvɝːsli
perversion, pɚˈvɝːʒən pɚˈvɝːʒən pərˈvɜr·ʒən pərˈvɜr·ʒən
perversity, pɚˈvɝːsət̬i pɚˈvɝːsət̬i
pervert, pɚˈvɝːt pərˈvɜrt
perverted, pɚˈvɝːt̬ɪd pərˈvɜr·t̬ɪd pərˈvɜr·t̬ɪd
peseta, ˈpəseɪt̬ə
pesky, ˈpeski ˈpes·ki
peso, ˈpeɪsoʊ
pessimism, ˈpesəmɪzəm ˈpes·əˌmɪz·əm
pessimist, ˈpesəmɪst
pessimistic, ˌpesəˈmɪstɪk
pest, pest pest pest pest
pester, ˈpestɚ ˈpes·tər
pesticide, ˈpestəsaɪd ˈpes·təˌsɑɪd
pestilence, ˈpestələns ˈpestələns ˈpes·təl·əns
pet, pet pet pet pet
petal, ˈpet̬əl ˈpet̬əl ˈpet·əl
peter, ˈpiːt̬ɚ
petite, pəˈtiːt pəˈtiːt pəˈtit pəˈtit
petition, pəˈtɪʃən pəˈtɪʃən pəˈtɪʃ·ən
petitioner, pəˈtɪʃənɚ pəˈtɪʃənɚ
petrified, ˈpetrəfaɪd ˈpetrəfaɪd ˈpetrəfaɪd ˈpet·rəˌfɑɪd
petrify, ˈpetrəfaɪ ˈpetrəfaɪ
petrochemical, ˌpetroʊˈkemɪkəl ˌpe·troʊˈkem·ɪ·kəl
petrol, ˈpetrəl ˈpe·trəl
petroleum, pəˈtroʊliəm pəˈtroʊ·li·əm
petrology, pəˈtrɑːlədʒi
petticoat, ˈpet̬ɪkoʊt
pettiness, ˈpet̬inəs ˈpet̬inəs
petty, ˈpet̬i ˈpet̬i ˈpet̬·i ˈpet̬·i
petulance, ˈpetʃələns
petulant, ˈpetʃələnt ˈpetʃ·ə·lənt
petunia, pəˈtuːnjə pɪˈtun·jə
pew, pjuː pju
pewter, ˈpjuːt̬ɚ ˈpju·t̬ər
phage, feɪdʒ
phalange, fəˈlændʒ
phalanx, ˈfeɪlæŋks ˈfeɪlæŋks
phallic, ˈfælɪk
phantasm, ˈfæntæzəm
phantasmagoria, ˌfæntæzməˈɡɔːriə
phantom, ˈfænt̬əm ˈfæn·təm ˈfæn·təm
pharaoh, ˈferoʊ
pharmaceutical, ˌfɑːrməˈsuːt̬ɪkəl ˌfɑr·məˈsu·t̬ɪ·kəl ˌfɑrməˈsuːtɪkəl
pharmacist, ˈfɑːrməsɪst ˈfɑr·mə·sɪst
pharmacological, ˌfɑːrməkəˈlɑːdʒɪkəl
pharmacology, ˌfɑːrməˈkɑːlədʒi
pharmacy, ˈfɑːrməsi ˈfɑːrməsi ˈfɑːrməsi ˈfɑr·mə·si
phase, feɪz feɪz feɪz feɪz feɪz feɪz feɪz
pheasant, ˈfezənt ˈfez·ənt
phenolphthalein," ˌfiːnoʊlˈθæliːn ˌfi·nəlˈθeɪ·li·ən, -ˈθeɪ·lin, -ˈθæl·i·ən, -ˈθæl·in"
phenom, fəˈnɑːm
phenomenal, fəˈnɑːmənəl fɪˈnɑm·ə·nəl
phenomenally, fəˈnɑːmənəli
phenomenon," fəˈnɑːmənɑːn fəˈnɑːmənɑːn fɪˈnɑm·əˌnɑn, -nən fɪˈnɑm·əˌnɑn, -nən"
phenotype, ˈfiːnoʊtaɪp ˈfi·nəˌtɑɪp
pheromone, ˈferəmoʊn
phew, fjuː fjuː fjuː
phi, faɪ
philanderer, fɪˈlændɚɚ
philandering, fɪˈlændɚɪŋ
philanthropic, ˌfɪlænˈθrɑːpɪk
philanthropist, fɪˈlænθrəpɪst
philanthropy, fɪˈlænθrəpi fɪˈlæn·θrə·pi
philharmonic, ˌfɪlhɑːrˈmɑːnɪk
philistine," ˈfɪlɪstiːn ˈfɪl·əˌstin, fəˈlɪs·tin"
philodendron, ˌfɪləˈdendrən ˌfɪl·əˈden·drən
philosopher, fɪˈlɑːsəfɚ
philosophical, ˌfɪləˈsɑːfɪkəl ˌfɪləˈsɑːfɪkəl ˌfɪl·əˈsɑf·ɪ·kəl ˌfɪl·əˈsɑf·ɪ·kəl
philosophically, ˌfɪləˈsɑːfɪkəli
philosophy, fɪˈlɑːsəfi fɪˈlɑːsəfi fɪˈlɑːsəfi fɪˈlɑs·ə·fi fɪˈlɑs·ə·fi fɪˈlɑs·ə·fi
phlegm, flem flem flem
phobia, ˈfoʊbiə ˈfoʊbiə ˈfoʊ·bi·ə
phobic, ˈfoʊbɪk
phoenix, ˈfiːnɪks
phone, foʊn foʊn foʊn
phonetic, foʊˈnet̬ɪk foʊˈnet̬ɪk fəˈnet̬·ɪk
phonetically, foʊˈnet̬ɪkəli
phonetics, foʊˈnet̬ɪks fəˈnet̬·ɪks
phoney, ˈfoʊni
phonics, ˈfɑːnɪks ˈfɑn·ɪks
phonograph, ˈfoʊnəɡræf
phony, ˈfoʊni ˈfoʊ·ni
phooey, ˈfuːi
phosphate, ˈfɑːsfeɪt ˈfɑs·feɪt
phosphorescence, ˌfɑːsfəˈresəns
phosphoric, fɑːsˈfɔːrɪk
phosphorus, ˈfɑːsfɚəs ˈfɑs·fər·əs
photo, ˈfoʊt̬oʊ ˈfoʊ·t̬oʊ
