Word,Pronunciation
headdress, ˈheddres ˈhedˌdres
headed, ˈhedɪd ˈhedɪd
header, ˈhedɚ ˈhedɚ ˈhedɚ
headfirst, ˈhedˈfɜrst
headgear, ˈhedɡɪr ˈhedˌɡɪər
headhunter, ˈhedˌhʌnt̬ɚ ˈhedˌhʌnt̬ɚ ˈhedˌhʌnt̬ɚ ˈhedˌhʌn·tər -ṱɚ
heading, ˈhedɪŋ ˈhed·ɪŋ
headless, ˈhedləs
headlight, ˈhedlaɪt ˈhedˌlɑɪt
headline, ˈhedlaɪn ˈhed·lɑɪn
headliner, ˈhedˌlaɪnɚ
headlong, ˈhedlɑːŋ ˈhedlɑːŋ ˈhedˈlɔŋ ˈhedˈlɔŋ
headman, ˈhedmæn
headmaster," ˈhedˌmæstɚ ˈhedˌmæs·tər, ˌhedˈmæs-"
headmistress, ˈhedˌmɪstrəs
headphone, ˈhedfoʊn
headphones, ˈhedfoʊnz ˈhedˌfoʊnz
headquarter, ˈhedˌkwɔːrt̬ɚ
headquarters, ˈhedˌkwɔːrt̬ɚz ˈhedˌkwɔr·t̬ərz
headrest, ˈhedrest
headroom," ˈhedruːm ˈhedruːm ˈhedˌrum, -ˌrʊm"
heads, hedz
headset, ˈhedset ˈhedˌset
headstone, ˈhedstoʊn ˈhedˌstoʊn
headstrong, ˈhedstrɑːŋ ˈhedˌstrɔŋ
headwater, ˈhedwɑːt̬ɚ
headwaters, ˈhedwɑːt̬ɚz
headwind, ˈhedwɪnd ˈhedˌwɪnd
heady, ˈhedi ˈhed·i
heal, hiːl hiːl hil
healer, -lɚ ˈhi·lər
healing, ˈhiːlɪŋ ˈhiːlɪŋ
health, helθ helθ helθ helθ helθ
healthcare, -ker
healthful, ˈhelθfəl ˈhelθ·fəl
healthy, ˈhelθi ˈhelθi ˈhelθi ˈhelθi ˈhelθi ˈhel·θi ˈhel·θi ˈhel·θi ˈhel·θi
heap, hiːp hip
heaped, hiːpt
heaping, ˈhiːpɪŋ ˈhiːpɪŋ ˈhi·pɪŋ
heaps, hiːps
hear, hɪr hɪr hɪr hɪr hɪr hɪr
hearer, ˈhɪrɚ
hearing, ˈhɪrɪŋ ˈhɪrɪŋ ˈhɪər·ɪŋ ˈhɪər·ɪŋ
hearsay, ˈhɪrseɪ ˈhɪrˌseɪ
hearse, hɝːs hɜrs
heart, hɑːrt hɑːrt hɑːrt hɑːrt hɑːrt hɑːrt hɑːrt hɑrt hɑrt hɑrt hɑrt hɑrt
heartache, ˈhɑːrteɪk ˈhɑrt̬ˌeɪk
heartbeat, ˈhɑːrtbiːt ˈhɑrtˌbit
heartbreak, ˈhɑːrtbreɪk ˈhɑrtˌbreɪk
heartbreaking, ˈhɑːrtˌbreɪkɪŋ
heartbroken, ˈhɑːrtˌbroʊkən ˈhɑrtˌbroʊ·kən
heartburn, ˈhɑːrtbɝːn ˈhɑrtˌbɜrn
heartened, ˈhɑːrt̬ənd
heartening, ˈhɑːrt̬ənɪŋ
heartfelt, ˈhɑːrtfelt ˈhɑrtˌfelt
hearth, hɑːrθ hɑːrθ hɑrθ
heartily, ˈhɑːrt̬əli ˈhɑːrt̬əli ˈhɑr·təl·i
heartland," ˈhɑːrtlænd ˈhɑːrtlænd ˈhɑrtˌlænd, -lənd"
heartless, ˈhɑːrtləs ˈhɑrt·ləs
hearts, hɑrts
heartthrob, ˈhɑːrtθrɑːb
heartwarming, ˈhɑːrtˌwɔːrmɪŋ ˈhɑrtˌwɔr·mɪŋ
hearty, ˈhɑːrt̬i ˈhɑːrt̬i ˈhɑːrt̬i ˈhɑrt̬·i ˈhɑrt̬·i ˈhɑrt̬·i
heat, hiːt hiːt hiːt hiːt
heated, ˈhiːt̬ɪd ˈhiːt̬ɪd ˈhi·t̬ɪd
heatedly, ˈhiːt̬ɪdli
heater, ˈhiːt̬ɚ ˈhiːt̬ɚ ˈhi·t̬ər
heath, hiːθ
heathen, ˈhiːðən ˈhi·ðən
heather, ˈheðɚ
heating, ˈhiːt̬ɪŋ ˈhit ˌweɪv
heave, hiːv hiːv hiːv hiːv hiv hiv hiv
heaven, ˈhevən ˈhevən ˈhev·ən ˈhev·ən
heavenly, ˈhevənli ˈhevənli ˈhev·ən·li
heavens, ˈhev·ənz
heavily, ˈhevəli ˈhevəli ˈhevəli ˈhevəli ˈhev·ə·li
heaving, ˈhiːvɪŋ ˈhiːvɪŋ
heavy, ˈhevi ˈhevi ˈhevi ˈhevi ˈhevi ˈhevi ˈhevi ˈhev·i ˈhev·i ˈhev·i
heavyset, ˌheviˈset ˈhev·iˌset
heavyweight, ˈheviweɪt ˈheviweɪt ˈhev·iˌweɪt ˈhev·iˌweɪt
heck, hek hek
heckle, ˈhekəl ˈhek·əl
heckler, ˈheklɚ
hectare, ˈhekter
hectic, ˈhektɪk ˈhek·tɪk
hector, ˈhektɚ
hedge, hedʒ hedʒ hedʒ hedʒ hedʒ
hedgehog, ˈhedʒhɑːɡ
hedging, ˈhedʒɪŋ ˈhedʒɪŋ ˈhedʒɪŋ ˈhedʒɪŋ
hedonism, ˈhidənɪzəm
hedonistic, ˌhiːdənˈɪstɪk
heed, hiːd hid
heel, hiːl hiːl hiːl hiːl hiːl hiːl hil hil hil hil
heft, heft heft
hefty, ˈhefti ˈhef·ti
hegemonic, ˌhedʒɪˈmɑːnɪk
hegemony, hɪˈdʒeməni
heifer, ˈhefɚ ˈhef·ər
height, haɪt haɪt hɑɪt hɑɪt
heighten, ˈhaɪt̬ən ˈhɑɪt·ən
heights, hɑɪts
heinous, ˈheɪnəs ˈheɪ·nəs
heir, er er er eər
heiress, ˈeres
heirloom, ˈerluːm ˈerluːm ˈeər·lum
heist, haɪst hɑɪst
held, held held
helical, ˈhiːlɪkəl
helicopter," ˈheləˌkɑːptɚ ˈhel·ɪˌkɑp·tər, ˈhi·lə-"
heliotrope, ˈhiːliətroʊp ˈhiːliətroʊp
helium, ˈhiːliəm ˈhi·li·əm
helix, ˈhiːlɪks ˈhiːlɪks ˈhi·lɪks
hell, hel hel hel hel
hellfire, ˈhelfaɪr
hellish, ˈhelɪʃ ˈhel·ɪʃ
hello," heˈloʊ heˈloʊ heˈloʊ heˈloʊ heˈloʊ heˈloʊ, hə- heˈloʊ, hə- heˈloʊ, hə-"
helluva, ˈheləvə
helm, helm helm
helmet, ˈhelmət ˈhel·mɪt
helmeted, ˈhelmət̬ɪd
helmsman, ˈhelmzmən
help, help help help help help help help help
helper, ˈhelpɚ ˈhel·pər
helpful, ˈhelpfəl ˈhelp·fəl
helpfully, ˈhelpfəli
helping, ˈhelpɪŋ ˈhel·pɪŋ
helpless, ˈhelpləs ˈhel·pləs
helplessly, ˈhelpləsli
helplessness, ˈhelpləsnəs
hem, hem hem
hematite, ˈhiːmətaɪt
hematology, ˌhiːməˈtɑːlədʒi
hemisphere, ˈheməsfɪr ˈheməsfɪr ˈheməsfɪr ˈhem·əˌsfɪər ˈhem·əˌsfɪər
hemline, ˈhemlaɪn ˈhemˌlɑɪn
hemlock, ˈhemlɑːk ˈhemlɑːk ˈhemlɑːk ˈhem·lɑk ˈhem·lɑk
hemodynamic, ˌhiːmoʊdaɪˈnæmɪk
hemoglobin, ˌhiːməˈɡloʊbɪn ˈhi·məˌɡloʊ·bən
hemophilia, ˌhiːməˈfɪliə ˌhi·məˈfɪl·i·ə
hemorrhage, ˈhemɚɪdʒ ˈhem·ər·ɪdʒ
hemorrhagic, heməˈrædʒɪk
hemorrhoids, ˈhemɚɔɪdz ˈhem·əˌrɔɪdz
hemp, hemp hemp
hen, hen hen hen hen hen
hence, hens hens hens hens
henceforth," ˌhensˈfɔːrwɚd ˈhensˌfɔrθ, -ˌfoʊrθ"
henchman, ˈhentʃmən ˈhentʃ·mən
henna, ˈhenə
henpecked, ˈhenpekt
heparin, ˈhepərɪn
hepatic, hepˈæt̬ɪk
hepatitis, ˌhepəˈtaɪt̬əs ˌhep·əˈtɑɪ·t̬əs
her," strong hɝː strong hɝː hɜr, hər hɜr, hər"
herald, ˈherəld ˈher·əld
heraldry, ˈherəldri
herb," ɝːb ɜrb, hɜrb"
herbaceous, hɚˈbeɪʃəs
herbal," ˈɝːbəl ˈɜr·bəl, ˈhɜr-"
herbalist, ˈɝːbəlɪst
herbarium, ɜː˞ˈberiəm
herbivore, ˈhɝːbəvɔːr
herbivorous, hɝːˈbɪvɚəs
herculean," ˌhɜr·kjəˈli·ən, hərˈkju·li·ən"
herd, hɝːd hɝːd hɜrd
herder, ˈhɝːdɚ
here, hɪr hɪr hɪr hɪr hɪr hɪər hɪər
hereabout, ˌhɪrəˈbaʊt
hereabouts, ˌhɪrəˈbaʊts
hereafter, ˌhɪrˈæftɚ hɪərˈæf·tər
hereby," ˌhɪrˈbaɪ hɪərˈbɑɪ, ˈhɪər·bɑɪ"
hereditary, həˈredəteri həˈredəteri həˈred·ɪˌter·i
heredity," həˈredəti həˈred·ɪ·t̬i, -ti"
herein, ˌhɪrˈrɪn hɪərˈɪn
heresy, ˈherəsi ˈherəsi ˈher·ə·si
heretic, ˈherətɪk ˈherətɪk ˈher·əˌtɪk
heretical, həˈret̬ɪkəl həˈret̬ɪkəl
heretofore, ˌhɪrtuːˈfɔːr
herewith," ˌhɪrˈwɪð hɪərˈwɪð, -ˈwɪθ"
heritage, ˈherɪt̬ɪdʒ ˈherɪt̬ɪdʒ ˈher·ə·t̬ɪdʒ
hermaphrodite, hɝːˈmæfrədaɪt hɝːˈmæfrədaɪt
hermetically, hɚˈmet̬ɪkli hɚˈmet̬ɪkli hərˈmet̬·ɪk·li
hermit, ˈhɝːmɪt ˈhɜr·mɪt
hermitage, ˈhɝːmɪt̬ɪdʒ
hernia, ˈhɝːniə ˈhɜr·ni·ə
hero, ˈhɪroʊ ˈhɪroʊ ˈhɪroʊ ˈhɪroʊ ˈhɪər·oʊ ˈhɪər·oʊ
heroic, hɪˈroʊɪk hɪˈroʊɪk
heroically, hɪˈroʊɪkəli
heroics, hɪˈroʊɪks hɪˈroʊ·ɪks
heroin, ˈheroʊɪn ˈher·oʊ·ɪn
heroine, ˈheroʊɪn ˈheroʊɪn ˈheroʊɪn
heroism, ˈheroʊɪzəm ˈher·oʊˌɪz·əm
heron, ˈherən ˈher·ən
herpes, ˈhɝːpiːz ˈhɜr·piz
herring, ˈherɪŋ ˈher·ɪŋ
hers, hɝːz hɜrz
herself, hɝːˈself hɝːˈself hərˈself hərˈself
hertz, hɝːts hɜrts
hesitancy, ˈhezətənsi
hesitant, ˈhezətənt
hesitantly, ˈhezətəntli
hesitate, ˈhezəteɪt ˈhez·ɪˌteɪt
hesitation, ˌhezəˈteɪʃən
hessian, ˈhesiən
heterodoxy, ˈhet̬ɚədɑːksi
heterogeneous," ˌhet̬əroʊˈdʒiːniəs ˌhet̬·ər·əˈdʒi·ni·əs, -dʒin·jəs"
heterosexual, ˌhet̬əroʊˈsekʃuəl ˌhet̬əroʊˈsekʃuəl ˌhet̬·ər·əˈsek·ʃu·əl
heterosexuality, ˌhet̬əroʊˌsekʃuˈælət̬i
hew, hjuː hju hju
hex, heks
hexagon, ˈheksəɡɑːn ˈhek·səˌɡɑn
hexagonal, hekˈsæɡənəl
hey, heɪ heɪ heɪ
heyday, ˈheɪdeɪ ˈheɪˌdeɪ
hi, haɪ hɑɪ
hiatus, haɪˈeɪt̬əs hɑɪˈeɪ·t̬əs
hibachi, hɪˈbɑːtʃi hɪˈbɑːtʃi
hibernate, ˈhaɪbɚneɪt ˈhɑɪ·bərˌneɪt
hibernation, ˌhaɪbɚˈneɪʃən
hiccup," ˈhɪkʌp ˈhɪkʌp ˈhɪkˌʌp, -əp"
hick, hɪk hɪk hɪk
hickey, ˈhɪki
hickory, ˈhɪkɚi ˈhɪk·ə·ri
hidden, ˈhɪdən ˈhɪdən
hide, haɪd haɪd haɪd haɪd hɑɪd hɑɪd hɑɪd
hideaway, ˈhaɪdəˌweɪ ˈhɑɪd·əˌweɪ
hidebound, ˈhaɪdbaʊnd
hideous, ˈhɪdiəs ˈhɪd·i·əs
hideously, ˈhɪdiəsli ˈhɪdiəsli
hideout, ˈhaɪdaʊt ˈhɑɪdˌɑʊt
hiding, ˈhaɪdɪŋ ˈhaɪdɪŋ ˈhɑɪ·dɪŋ
hierarchical, ˌhaɪˈrɑːrkɪkəl ˌhɑɪ·əˌrɑr·kɪ·kəl
hierarchy," ˈhaɪrɑːrki ˈhaɪrɑːrki ˈhɑɪ·əˌrɑr·ki, ˈhɑɪˌrɑr-"
hieroglyph, ˈhaɪroʊɡlɪf
hieroglyphic, ˌhaɪrəˈɡlɪfɪk
hieroglyphics," ˌhɑɪ·ər·əˈɡlɪf·ɪks, ˌhɑɪ·rə-"
high, haɪ haɪ haɪ haɪ haɪ haɪ hɑɪ hɑɪ hɑɪ hɑɪ hɑɪ hɑɪ
highbrow, ˈhaɪbraʊ ˈhɑɪˌbrɑʊ
higher, ˈhaɪɚ ˈhaɪɚ ˈhɑɪ·ər
highfalutin, ˌhaɪfəˈluːt̬ɪn ˌhɑɪ·fəˈlu·tən
highflier, ˌhaɪˈflaɪɚ ˌhaɪˈflaɪɚ
highland, ˈhaɪlənd ˈhaɪlənd
highlands, ˈhaɪləndz ˈhɑɪ·ləndz
highlight, ˈhaɪlaɪt ˈhɑɪˌlɑɪt ˈhɑɪˌlɑɪt
highly, ˈhaɪli ˈhaɪli ˈhɑɪ·li ˈhɑɪ·li
highway, ˈhaɪweɪ ˈhɑɪˌweɪ
hijack, ˈhaɪdʒæk ˈhaɪdʒæk ˈhɑɪˌdʒæk ˈhɑɪˌdʒæk
hijacker, ˈhaɪdʒækɚ ˈhɑɪˌdʒæk·ər
hijacking, ˈhaɪdʒækɪŋ ˈhaɪdʒækɪŋ
hike, haɪk haɪk hɑɪk hɑɪk
hiker, ˈhaɪkɚ ˈhɑɪ·kər
hiking, ˈhaɪkɪŋ
hilarious, hɪˈleriəs hɪˈleər·i·əs
hilariously, hɪˈleriəsli
hilarity, hɪˈlerət̬i
hill, hɪl hɪl hɪl
hillbilly, ˈhɪlˌbɪli ˈhɪlˌbɪl·i
hillside, ˈhɪlsaɪd ˈhɪlˌsɑɪd
hilltop, ˈhɪltɑːp
hilly, ˈhɪli
hilt, hɪlt hɪlt
him," strong hɪm strong hɪm hɪm, ɪm hɪm, ɪm"
himself," hɪmˈself hɪmˈself hɪmˈself hɪmˈself, ɪm- hɪmˈself, ɪm- hɪmˈself, ɪm-"
hind, haɪnd hɑɪnd
hinder, ˈhɪndɚ ˈhɪn·dər
hindquarters, ˌhaɪndˈkwɔːrt̬ɚz ˈhɑɪndˌkwɔr·t̬ərz
hindrance, ˈhɪndrəns
hindsight, ˈhaɪndsaɪt ˈhɑɪndˌsɑɪt
hinge, hɪndʒ ˈhɪndʒ
hinged, hɪndʒd
hint, hɪnt hɪnt hɪnt hɪnt hɪnt hɪnt
hinterland," ˈhɪnt̬ɚlænd ˈhɪn·tərˌlænd, -lənd"
hip, hɪp hɪp hɪp
hippie, ˈhɪpi ˈhɪp·i
hippocampus, ˌhɪpəˈkæmpəs
hippopotamus, ˌhɪpəˈpɑːt̬əməs ˌhɪp·əˈpɑt̬·ə·məs
hipster, ˈhɪpstɚ
hire, haɪr haɪr hɑɪər
hiring, ˈhaɪrɪŋ ˈhaɪrɪŋ
hirsute, ˈhɝːsuːt
his," strong hɪz strong hɪz hɪz, ɪz hɪz, ɪz"
hiss, hɪs hɪs hɪs
histamine, ˈhɪstəmiːn
histology, hɪˈstɑːlədʒi hɪˈstɑːlədʒi hɪˈstɑːlədʒi
historian," hɪˈstɔːriən hɪˈstɔr·i·ən, -ˈstoʊr-"
historic," hɪˈstɔːrɪk hɪˈstɔːrɪk hɪˈstɔr·ɪk, -ˈstɑr-"
historical," hɪˈstɔːrɪkəl hɪˈstɔːrɪkəl hɪˈstɔːrɪkəl hɪˈstɔr·ɪ·kəl, -ˈstɑr-"
historically, hɪˈstɔːrɪkəli hɪˈstɔːrɪkəli hɪˈstɔːrɪkəli
historiography, hɪˌstɒriˈɑːɡrəfi
history," ˈhɪst̬ɚi ˈhɪst̬ɚi ˈhɪst̬ɚi ˈhɪs·tə·ri, -tri ˈhɪs·tə·ri, -tri"
histrionic, ˌhɪstriˈɑːnɪk ˌhɪs·triˈɑn·ɪk
histrionics, ˌhɪstriˈɑːnɪks ˌhɪs·triˈɑn·ɪks
hit, hɪt hɪt hɪt hɪt hɪt hɪt hɪt hɪt hɪt hɪt hɪt hɪt hɪt hɪt hɪt hɪt hɪt hɪt
hitch, hɪtʃ hɪtʃ hɪtʃ hɪtʃ
hitchhike, ˈhɪtʃhaɪk ˈhɪtʃˌhɑɪk
hitchhiker, ˈhɪtʃhaɪkɚ
hither, ˈhɪðɚ ˈhɪð·ər
hitherto, ˌhɪðɚˈtuː ˈhɪð·ərˌtu
hitter, ˈhɪt̬ɚ ˈhɪt̬·ər
hive, haɪv haɪv hɑɪv
hives, hɑɪvz
hm, həm
hmm, həm
ho, hoʊ
hoagie, ˈhoʊɡi
hoard," hɔːrd hɔːrd hɔrd, hoʊrd"
hoarding, ˈhɔːrdɪŋ ˈhɔːrdɪŋ ˈhɔːrdɪŋ ˈhɔːrdɪŋ
hoarse," hɔːrs hɔrs, hoʊrs"
hoarseness, ˈhɔːrsnəs
hoary, ˈhɔːri ˈhɔːri
hoax, hoʊks hoʊks
hob, hɑːb hɑːb
hobbit, ˈhɑːbɪt
hobble, ˈhɑːbəl ˈhɑːbəl ˈhɑːbəl ˈhɑb·əl
hobby, ˈhɑːbi ˈhɑb·i
hobbyist, ˈhɑːbiɪst
hobnail, ˈhɑːbneɪl ˈhɑːbneɪl
hobnob, ˈhɑːbnɑːb ˈhɑb·nɑb
hobo, ˈhoʊboʊ ˈhoʊ·boʊ
hock, hɑːk hɑːk hɑːk hɑk
hockey, ˈhɑːki ˈhɑːki ˈhɑk·i
hodgepodge, ˈhɑːdʒpɑːdʒ ˈhɑdʒ·pɑdʒ
hoe, hoʊ hoʊ hoʊ
hoedown, ˈhoʊdaʊn
hog," hɑːɡ hɑːɡ hɑːɡ hɑɡ, hɔɡ hɑɡ, hɔɡ"
hogwash," ˈhɑːɡwɑːʃ ˈhɑɡ·wɑʃ, ˈhɔɡ·wɔʃ"
hoist, hɔɪst hɔɪst
hokey, ˈhoʊki ˈhoʊ·ki
hokum, ˈhoʊkəm ˈhoʊ·kəm
hold, hoʊld hoʊld hoʊld hoʊld hoʊld hoʊld hoʊld hoʊld hoʊld hoʊld hoʊld hoʊld hoʊld hoʊld hoʊld hoʊld hoʊld hoʊld hoʊld hoʊld hoʊld hoʊld hoʊld hoʊld hoʊld hoʊld hoʊld hoʊld
holder, ˈhoʊldɚ ˈhoʊldɚ ˈhoʊldɚ ˈhoʊl·dər ˈhoʊl·dər
holding, ˈhoʊldɪŋ ˈhoʊldɪŋ ˈhoʊldɪŋ
holdings, ˈhoʊl·dɪŋz
holdout, ˈhoʊldaʊt
holdover, ˈhoʊldoʊvɚ ˈhoʊldˌoʊ·vər
holdup, ˈhoʊldʌp ˈhoʊldʌp ˈhoʊldˌʌp ˈhoʊldˌʌp
holdups, ˈhoʊldʌp
hole, hoʊl hoʊl hoʊl hoʊl hoʊl hoʊl hoʊl hoʊl hoʊl hoʊl hoʊl
holiday, ˈhɑːlədeɪ ˈhɑːlədeɪ ˈhɑːlədeɪ ˈhɑl·ɪˌdeɪ ˈhɑl·ɪˌdeɪ
holidays, ˈhɑːlədeɪ
holiness, ˈhoʊlinəs ˈhoʊ·li·nəs ˈhoʊ·li·nəs
holistic, hoʊlˈɪstɪk hoʊˈlɪs·tɪk hoʊˈlɪs·tɪk
holler, ˈhɑːlɚ ˈhɑl·ər
hollow, ˈhɑːloʊ ˈhɑːloʊ ˈhɑːloʊ ˈhɑl·oʊ ˈhɑl·oʊ ˈhɑl·oʊ
holly, ˈhɑːli ˈhɑl·i
hollyhock, ˈhɑːlihɑːk
holocaust," ˈhɑːləkɑːst ˈhɑl·əˌkɔst, ˈhoʊ·lə-, -ˌkɑst"
hologram," ˈhɑːləɡræm ˈhɑl·əˌɡræm, ˈhoʊ·lə-"
holographic, ˌhɑːləˈɡræfɪk
holster, ˈhoʊlstɚ ˈhoʊl·stər
holt, hoʊlt
holy, ˈhoʊli ˈhoʊli ˈhoʊ·li ˈhoʊ·li
homage," ˈhɑːmɪdʒ ˈhɑm·ɪdʒ, ˈɑm-"
hombre, ˈɑːmbreɪ
homburg, ˈhɑːmbɝːɡ
home, hoʊm hoʊm hoʊm hoʊm hoʊm hoʊm hoʊm hoʊm hoʊm hoʊm hoʊm hoʊm
homecoming, ˈhoʊmˌkʌmɪŋ ˈhoʊmˌkʌmɪŋ ˈhoʊmˌkʌmˈɪŋ ˈhoʊmˌkʌmˈɪŋ
homegrown, ˌhoʊmˈɡroʊn ˌhoʊmˈɡroʊn ˈhoʊmˈɡroʊn ˈhoʊmˈɡroʊn
homeland," ˈhoʊmlænd ˈhoʊmlænd ˈhoʊmˌlænd, -lənd"
homeless, ˈhoʊmləs ˈhoʊm·ləs
homelessness, ˈhoʊmləsnəs
homely, ˈhoʊmli ˈhoʊmli ˈhoʊm·li
homemade, ˌhoʊmˈmeɪd ˈhoʊmˈmeɪd
homemaker, ˈhoʊmˌmeɪkɚ ˈhoʊmˌmeɪ·kər
homeopathic, ˌhoʊmioʊˈpæθɪk
homeopathy, ˌhoʊmiˈɑːpəθi ˌhoʊ·miˈɑp·ə·θi
homeostasis, ˌhoʊmioʊˈsteɪsɪs ˌhoʊ·mi·oʊˈsteɪ·səs
homeowner, ˈhoʊmˌoʊnɚ ˈhoʊmˌoʊ·nər
homer, ˈhoʊmɚ ˈhoʊmɚ
homesick, ˈhoʊmsɪk ˈhoʊmˌsɪk
homesickness, ˈhoʊmsɪknəs
homespun, ˈhoʊmspʌn ˈhoʊmˌspʌn
homestead, ˈhoʊmsted ˈhoʊmsted ˈhoʊm·sted
homesteader, ˈhoʊmˌstedɚ
hometown, ˈhoʊmtaʊn ˈhoʊmˈtɑʊn
homeward, ˈhoʊmwɚd ˈhoʊm·wərd
homework, ˈhoʊmwɝːk ˈhoʊmˌwɜrk
homey, ˈhoʊmi ˈhoʊ·mi
homicidal," ˌhɑːməˈsaɪdəl ˌhɑm·əˈsɑɪ·dəl, ˌhoʊ·mə-"
homicide," ˈhɑːməsaɪd ˈhɑm·əˌsɑɪd, ˈhoʊ·mə-"
homing, ˈhoʊmɪŋ ˈhoʊmɪŋ
hominid, ˈhɑːmɪnɪd ˈhɑːmɪnɪd
hominy, ˈhɑːməni
homo, ˈhoʊmoʊ
homogeneous," ˌhoʊmoʊˈdʒiːniəs ˌhoʊ·məˈdʒi·ni·əs, -ˈdʒin·jəs"
homogenized, həˈmɑːdʒənaɪzd həˈmɑːdʒənaɪzd həˈmɑdʒ·əˌnɑɪzd
homogenous, həˈmɑːdʒɪnəs
homologous," hoʊˈmɑːləɡəs hoʊˈmɑːləɡəs hoʊˈmɑːləɡəs həˈmɑl·ə·ɡəs, hoʊ-"
homonym," ˈhɑːmənɪm ˈhɑːmənɪm ˈhɑm·əˌnɪm, ˈhoʊ·mə- ˈhɑm·əˌnɪm, ˈhoʊ·mə-"
homophobia, ˌhoʊməˈfoʊbiə ˌhoʊməˈfoʊbiə ˌhoʊ·məˈfoʊ·bi·ə
homophobic, ˌhoʊməˈfoʊbɪk ˌhoʊməˈfoʊbɪk
homosexual, ˌhoʊmoʊˈsekʃuəl ˌhoʊ·məˈsek·ʃu·əl
homosexuality, ˌhoʊmoʊsekʃuˈælət̬i
hon, hʌn
honcho, ˈhɑːntʃoʊ
hone, hoʊn hoʊn hoʊn hoʊn
honest, ˈɑːnɪst ˈɑn·əst
honestly, ˈɑːnɪstli ˈɑn·əst·li ˈɑn·əst·li
honesty, ˈɑːnəsti ˈɑːnəsti ˈɑn·ə·sti
honey, ˈhʌni ˈhʌni ˈhʌn·i ˈhʌn·i
honeybee, ˈhʌnibiː ˈhʌn·iˌbi
honeycomb, ˈhʌnikoʊm ˈhʌnikoʊm ˈhʌnikoʊm ˈhʌn·iˌkoʊm
honeydew, ˈhʌniduː ˈhʌniduː
honeymoon, ˈhʌnimuːn ˈhʌnimuːn ˈhʌn·iˌmun ˈhʌn·iˌmun
honeymooners, ˈhʌnimuːnɚz
honeysuckle, ˈhʌniˌsʌkəl ˈhʌn·iˌsʌk·əl
honk," hɑːŋk hɑːŋk hɑŋk, hɔŋk"
honky, ˈhɑːŋki
honor, ˈɑːnɚ ˈɑn·ər ˈɑn·ər ˈɑn·ər
honorable, ˈɑːnɚəbəl ˈɑn·ər·ə·bəl ˈɑn·ər·ə·bəl ˈɑn·ər·ə·bəl
honorably, ˈɑːnɚəbli ˈɑn·ər·əb·li
honorarium, ˌɑːnəˈreriəm
honorary, ˈɑːnəreri ˈɑːnəreri ˈɑn·əˌrer·i
honoree, ˌɑːnəˈriː
honorific, ˌɑːnəˈrɪfɪk
honors, ˈɑn·ərz ˈɑn·ərz
honour, ˈɑːnɚ ˈɑːnɚ ˈɑːnɚ ˈɑːnɚ
honourable, ˈɑːnɚəbəl
honourably, ˈɑːnɚəbli
hooch, huːtʃ
hood, hʊd hʊd hʊd hʊd hʊd hʊd hʊd hʊd
hooded, ˈhʊdɪd ˈhʊdɪd
hoodlum," ˈhuːdləm ˈhud·ləm, ˈhʊd-"
hoodwink, ˈhʊdwɪŋk ˈhʊdˌwɪŋk
hooey, ˈhuːi
hoof," huːf hʊf, huf"
hook, hʊk hʊk hʊk hʊk hʊk hʊk
hooked, hʊkt hʊkt hʊkt hʊkt
hooker, ˈhʊkɚ ˈhʊkɚ ˈhʊk·ər
hookup, ˈhʊkˌʌp
hooky, ˈhʊki
hooligan, ˈhuːlɪɡən
hoop," huːp huːp huːp hup, hʊp"
hoopla," ˈhuːplɑː ˈhuːplɑː ˈhup·lɑ, ˈhʊp-"
hoopoe, ˈhuːpuː
hoops, huːp
hooray," həˈreɪ hʊˈreɪ, hə-"
hoot, huːt huːt hut hut
hooter, ˈhuːt̬ɚ ˈhuːt̬ɚ
hooters, ˈhuːt̬ɚ
hoover, ˈhuːvɚ
hooves," huːvz hʊvz, huvz"
hop, hɑːp hɑːp hɑːp hɑp
hope, hoʊp hoʊp
hopeful, ˈhoʊpfəl ˈhoʊpfəl ˈhoʊp·fəl
hopefully, ˈhoʊpfəli ˈhoʊpfəli ˈhoʊp·fə·li
hopefulness, ˈhoʊpfəlnəs
hopeless, ˈhoʊpləs ˈhoʊpləs ˈhoʊp·ləs
hopelessly, ˈhoʊpləsli ˈhoʊ·pləs·li
hopelessness, ˈhoʊpləsnəs ˈhoʊpləsnəs
hopper, ˈhɑːpɚ
hoppy, ˈhɑːpi
hopscotch, ˈhɑːpskɑːtʃ
horde," hɔːrd hɔrd, hoʊrd"
horehound, ˈhɔːrhaʊnd
horizon, həˈraɪzən həˈrɑɪ·zən həˈrɑɪ·zən
horizontal," ˌhɔːrɪˈzɑːnt̬əl ˌhɔr·əˈzɑn·təl, ˌhɑr-"
horizontally, ˌhɔːrɪˈzɑːnt̬əli
hormonal, hɔːrˈmoʊnəl hɔːrˈmoʊnəl
hormone, ˈhɔːrmoʊn ˈhɔr·moʊn
horn, hɔːrn hɔːrn hɔːrn hɔːrn hɔːrn hɔrn hɔrn hɔrn
horned, hɔːrnd
hornet, ˈhɔːrnət ˈhɔr·nɪt
hornpipe, ˈhɔːrnpaɪp ˈhɔːrnpaɪp ˈhɔːrnpaɪp
horny, ˈhɔːrni ˈhɔːrni ˈhɔːrni ˈhɔːrni ˈhɔr·ni
horoscope," ˈhɔːrəskoʊp ˈhɔr·əˌskoʊp, ˈhɑr-"
horrendous, həˈrendəs həˈren·dəs
