Word,Pronunciation
celebrant, ˈseləbrənt ˈseləbrənt
celebrate, ˈseləbreɪt ˈseləbreɪt ˈseləbreɪt ˈsel·əˌbreɪt
celebrated, ˈseləbreɪt̬ɪd ˈsel·əˌbreɪ·t̬ɪd
celebration, ˌseləˈbreɪʃən ˌseləˈbreɪʃən ˌseləˈbreɪʃən
celebratory, ˌseləˈbreɪt̬ɚi
celebrity, səˈlebrət̬i səˈlebrət̬i səˈleb·rɪ·t̬i
celery, ˈselɚi ˈsel·ə·ri
celestial, sɪˈlestʃəl səˈles·tʃəl
celibacy, ˈseləbəsi ˈsel·ə·bə·si
celibate, ˈseləbət
cell, sel sel sel sel sel sel
cellar, ˈselɚ ˈsel·ər
cellist, ˈtʃelɪst
cello, ˈtʃeloʊ ˈtʃel·oʊ
cellophane, ˈsel·əˌfeɪn
cellular, ˈseljəlɚ ˈseljəlɚ ˈsel·jə·lər
celluloid, ˈseljəlɔɪd ˈseljəlɔɪd ˈsel·jəˌlɔɪd
cellulose," ˈseljəloʊs ˈsel·jəˌloʊs, -ˌloʊz"
cement, səˈment səˈment sɪˈment sɪˈment
cemetery, ˈseməteri ˈsem·ɪˌter·i
censor, ˈsensɚ ˈsensɚ ˈsensɚ ˈsen·sər
censorship, ˈsensɚʃɪp ˈsensɚʃɪp ˈsen·sərˌʃɪp
censure," ˈsenʃɚ ˈsen·ʃər, -tʃər ˈsenʃər"
census, ˈsensəs ˈsen·səs
cent, sent sent sent
centaur, ˈsentɔːr
centenary, ˈsenteneri
centennial, senˈteniəl senˈten·i·əl
center, ˈsent̬ɚ ˈsen·tər ˈsen·tər ˈsen·tər ˈsen·tər
centerfold, ˈsent̬ɚfoʊld
centerpiece, ˈsent̬ɚpiːs ˈsen·tərˌpis
centigrade, ˈsent̬əɡreɪd ˈsen·tɪˌɡreɪd
centigram, ˈsent̬əɡræm
centimeter, ˈsent̬əˌmiːt̬ɚ ˈsent·əˌmi·t̬ər
centimetre, ˈsent̬əˌmiːt̬ɚ
centipede, ˈsent̬əpiːd ˈsent·əˌpid
central, ˈsentrəl ˈsentrəl ˈsentrəl ˈsen·trəl ˈsen·trəl ˈsen·trəl
centralization, ˌsentrələˈzeɪʃən
centralize, ˈsentrəlaɪz ˈsen·trəˌlɑɪz
centrally, ˈsentrəli ˈsentrəli ˈsen·trə·li
centre, ˈsent̬ɚ ˈsent̬ɚ ˈsent̬ɚ ˈsent̬ɚ ˈsent̬ɚ ˈsent̬ɚ ˈsent̬ɚ
centrifugal, senˈtrɪfjəɡəl
centrifuge, ˈsentrəfjuːdʒ
centrist, ˈsentrɪst ˈsen·trɪst
centurion, senˈtʊriən
century, ˈsentʃəri ˈsentʃəri ˈsentʃəri ˈsen·tʃə·ri ˈsen·tʃə·ri
cephalopod, ˈsefələpɑːd
ceramic, səˈræmɪk
ceramics, səˈræmɪks səˈræmɪks səˈræm·ɪks
cereal, ˈsɪriəl ˈsɪriəl ˈsɪər·i·əl ˈsɪər·i·əl
cerebral," ˈserəbrəl ˈserəbrəl ˈserəbrəl səˈri·brəl, ˈser·ə-"
cerebrally, səˈriːbrəli
ceremonial, ˌserəˈmoʊniəl
ceremony, ˈserəmoʊni ˈserəmoʊni ˈser·əˌmoʊ·ni
certain, ˈsɝːtən ˈsɝːtən ˈsɝːtən ˈsɝːtən ˈsɜr·tən ˈsɜr·tən ˈsɜr·tən
certainly, ˈsɝːtənli ˈsɝːtənli ˈsɝːtənli ˈsɜr·tən·li
certainty, ˈsɝːtənti ˈsɝːtənti ˈsɝːtənti ˈsɜr·tən·ti ˈsɜr·tən·ti
certificate, sɚˈtɪfəkət sɚˈtɪfəkət sərˈtɪf·ɪ·kət
certification, ˌsɜ˞ːt̬əfɪˈkeɪʃən ˌsɜr·t̬ə·fɪˈkeɪ·ʃən
certified, ˈsɝːt̬əfaɪd ˈsər·t̬əˌfɑɪd ˈsɝːṱə-
certify, ˈsɝːt̬əfaɪ ˈsɝːt̬əfaɪ ˈsərt̬·əˌfɑɪ
certitude, ˈsɝːt̬ətuːd
cervical, ˈsɝːvɪkəl ˈsɝːvɪkəl
cervix, ˈsɝːvɪks ˈsɜr·vɪks
cesium, ˈsiːziəm
cessation, sesˈeɪʃən seˈseɪ·ʃən
cesspool, ˈsespuːl ˈsespuːl ˈsesˌpul
cetacean, sɪˈteɪʃən
chad, tʃæd
chafe, tʃeɪf tʃeɪf tʃeɪf tʃeɪf tʃeɪf
chaff, tʃæf tʃæf
chagrin, ˈʃæɡrɪn ʃəˈɡrɪn
chagrined, ˈʃæɡrɪnd
chai, tʃaɪ tʃaɪ
chain, tʃeɪn tʃeɪn tʃeɪn tʃeɪn tʃeɪn tʃeɪn tʃeɪn tʃeɪn tʃeɪn tʃeɪn
chainsaw, ˈtʃeɪnsɔː
chair, tʃer tʃer tʃer tʃer tʃeər tʃeər
chairman, ˈtʃermən ˈtʃeər·mən ˈtʃeəmən ˈtʃeəmən ˈtʃeəmən
chairmanship, ˈtʃermənʃɪp ˈtʃeər·mənˌʃɪp ˈtʃer-
chairperson, ˈtʃerˌpɝːsən ˈtʃeərˌpɜr·sən
chairwoman, ˈtʃerˌwʊmən ˈtʃeərˌwʊm·ən
chaise, ʃeɪz ʃeɪz
chalet," ˈʃæleɪ ʃæˈleɪ, ˈʃæl·eɪ"
chalice, ˈtʃælɪs ˈtʃælɪs
chalk, tʃɑːk tʃɑːk tʃɔk
challenge, ˈtʃælɪndʒ ˈtʃælɪndʒ ˈtʃælɪndʒ ˈtʃælɪndʒ ˈtʃælɪndʒ ˈtʃælɪndʒ ˈtʃæl·əndʒ ˈtʃæl·əndʒ ˈtʃæl·əndʒ
challenged, ˈtʃæləndʒd ˈtʃæləndʒd ˈtʃæl·əndʒd
challenger, ˈtʃælɪndʒɚ ˈtʃæl·ən·dʒər
challenging, ˈtʃælɪndʒɪŋ
chamber, ˈtʃeɪmbɚ ˈtʃeɪmbɚ ˈtʃeɪmbɚ ˈtʃeɪmbɚ ˈtʃeɪmbɚ ˈtʃeɪm·bər ˈtʃeɪm·bər ˈtʃeɪm·bər
chamberlain, ˈtʃeɪmbɚlɪn ˈtʃeɪmbɚlɪn
chambers, ˈtʃeɪm·bərz
chameleon, kəˈmiːliən kəˈmiːliən kəˈmil·jən kəˈmil·jən
champ, tʃæmp
champagne, ʃæmˈpeɪn ʃæmˈpeɪn ʃæmˈpeɪn ʃæmˈpeɪn
champion, ˈtʃæmpiən ˈtʃæmpiən ˈtʃæm·pi·ən ˈtʃæm·pi·ən
championship, ˈtʃæmpiənʃɪp ˈtʃæmpiənʃɪp ˈtʃæmpiənʃɪp ˈtʃæm·pi·ənˌʃɪp
chance, tʃæns tʃæns tʃæns tʃæns tʃæns tʃæns tʃæns tʃæns
chancellor, ˈtʃænsəlɚ ˈtʃænsəlɚ ˈtʃæn·sə·lər
chancery, ˈtʃænsəri ˈtʃænsəri ˈtʃænsəri ˈtʃænsəri ˈtʃænsəri
chancy, ˈtʃænsi ˈtʃæn·si
chandelier, ˌʃændəˈlɪr ˌʃæn·dəˈlɪər
chandler, ˈtʃændlɚ ˈtʃændlɚ ˈtʃændlɚ
change, tʃeɪndʒ tʃeɪndʒ tʃeɪndʒ tʃeɪndʒ tʃeɪndʒ tʃeɪndʒ tʃeɪndʒ tʃeɪndʒ tʃeɪndʒ tʃeɪndʒ tʃeɪndʒ tʃeɪndʒ tʃeɪndʒ
changeable, ˈtʃeɪndʒəbəl ˈtʃeɪndʒəbəl ˈtʃeɪn·dʒə·bəl
changed, tʃeɪndʒd
changeover, ˈtʃeɪndʒˌoʊvɚ ˈtʃeɪndʒˌoʊvɚ ˈtʃeɪndʒˌoʊvɚ ˈtʃeɪndʒˌoʊ·vər
changing, ˈtʃeɪndʒɪŋ
channel, ˈtʃænəl ˈtʃænəl ˈtʃænəl ˈtʃænəl ˈtʃænəl ˈtʃænəl ˈtʃænəl ˈtʃæn·əl ˈtʃæn·əl ˈtʃæn·əl ˈtʃæn·əl
chant, tʃænt tʃænt tʃænt
chaos, ˈkeɪɑːs ˈkeɪ·ɑs
chaotic, keɪˈɑːt̬ɪk
chap, tʃæp
chapel, ˈtʃæpəl ˈtʃæpəl ˈtʃæp·əl
chaperone, ˈʃæpɚoʊn ˈʃæpɚoʊn ˈʃæpɚoʊn ˈʃæpɚoʊn
chaplain, ˈtʃæplɪn ˈtʃæp·lən
chappie, ˈtʃæpi
chaps," tʃæps tʃæps, ʃæps"
chapter, ˈtʃæptɚ ˈtʃæptɚ ˈtʃæptɚ ˈtʃæptɚ ˈtʃæp·tər ˈtʃæp·tər ˈtʃæp·tər
char, tʃɑːr tʃɑːr
character, ˈkerəktɚ ˈkerəktɚ ˈkerəktɚ ˈkerəktɚ ˈkerəktɚ ˈkerəktɚ ˈkerəktɚ ˈkær·ək·tər ˈkær·ək·tər ˈkær·ək·tər ˈkær·ək·tər ˈkær·ək·tər
characteristic, ˌkerəktəˈrɪstɪk ˌkær·ək·təˈrɪs·tɪk
characteristically, ˌkerəktəˈrɪstɪkəli ˌkær·ək·təˈrɪs·tɪ·kli
characterization, ˌkerəktərəˈzeɪʃən ˌkerəktərəˈzeɪʃən
characterize, ˈkerəktɚaɪz ˈkerəktɚaɪz ˈkær·ək·təˌrɑɪz ˈkær·ək·təˌrɑɪz
charade, ʃəˈreɪd ʃəˈreɪd
charades, ʃəˈreɪdz
charcoal, ˈtʃɑːrkoʊl ˈtʃɑrˌkoʊl ˈtʃɑrˌkoʊl
chard, tʃɑːrd
charge, tʃɑːrdʒ tʃɑːrdʒ tʃɑːrdʒ tʃɑːrdʒ tʃɑːrdʒ tʃɑːrdʒ tʃɑːrdʒ tʃɑːrdʒ tʃɑːrdʒ tʃɑːrdʒ tʃɑrdʒ tʃɑrdʒ tʃɑrdʒ tʃɑrdʒ tʃɑrdʒ tʃɑrdʒ
charged, tʃɑːrdʒd tʃɑːrdʒd tʃɑrdʒd
charger, ˈtʃɑːrdʒɚ ˈtʃɑːrdʒɚ ˈtʃɑːrdʒɚ
chariot, ˈtʃeriət ˈtʃær·i·ət
charisma, kəˈrɪzmə kəˈrɪz·mə
charismatic, ˌkerɪzˈmæt̬ɪk ˌkerɪzˈmæt̬ɪk
charitable, ˈtʃerət̬əbəl ˈtʃerət̬əbəl ˈtʃær·ɪ·t̬ə·bəl ˈtʃær·ɪ·t̬ə·bəl
charitably, ˈtʃerət̬əbli
charity, ˈtʃerət̬i ˈtʃerət̬i ˈtʃerət̬i ˈtʃær·ɪ·t̬i ˈtʃær·ɪ·t̬i
charlatan," ˈʃɑːrlət̬ən ˈʃɑr·lə·tən, -tən"
charleston, ˈtʃɑːrlstən
charlie, ˈtʃɑːrli
charlotte, ˈʃɑːrlət
charm, tʃɑːrm tʃɑːrm tʃɑːrm tʃɑrm tʃɑrm
charmed, tʃɑːrmd
charmer, ˈtʃɑːrmɚ ˈtʃɑːrmɚ
charming, ˈtʃɑːrmɪŋ ˈtʃɑːrmɪŋ ˈtʃɑːrmɪŋ
charmingly, ˈtʃɑːrmɪŋli
charred, tʃɑːrd tʃɑrd
chart, tʃɑːrt tʃɑːrt tʃɑrt
charter, ˈtʃɑːrt̬ɚ ˈtʃɑːrt̬ɚ ˈtʃɑr·t̬ər ˈtʃɑr·t̬ər
chartered, ˈtʃɑːrtɚd ˈtʃɑːrtɚd
charwoman, ˈtʃɑːrˌwʊmən
chase, tʃeɪs tʃeɪs tʃeɪs tʃeɪs tʃeɪs tʃeɪs tʃeɪs tʃeɪs
chaser, ˈtʃeɪsɚ ˈtʃeɪsɚ
chasm, ˈkæzəm ˈkæzəm ˈkæz·əm
chassis," ˈtʃæsi ˈtʃæs·i, ˈʃæs·i"
chaste, tʃeɪst tʃeɪst tʃeɪst
chasten, ˈtʃeɪsən ˈtʃeɪ·sən
chastise," tʃæsˈtaɪz tʃæsˈtaɪz tʃæsˈtɑɪz, ˈtʃæs·tɑɪz"
chastity, ˈtʃæstət̬i ˈtʃæs·tɪ·t̬i
chat, tʃæt tʃæt tʃæt
chateau, ʃætˈoʊ ʃæˈtoʊ
chattel, ˈtʃæt̬əl
chatter, ˈtʃæt̬ɚ ˈtʃæt̬ɚ ˈtʃæt̬ɚ ˈtʃæt̬·ər ˈtʃæt̬·ər ˈtʃæt̬·ər
chatty, ˈtʃæt̬i ˈtʃæt̬i
chauffeur," ʃoʊˈfɝː ˈʃoʊ·fər, ʃoʊˈfɜr"
chauvinism, ˈʃoʊvənɪzəm ˈʃoʊvənɪzəm ˈʃoʊ·vəˌnɪz·əm
chauvinist, ˈʃoʊvənɪst ˈʃoʊvənɪst
cheap, tʃiːp tʃiːp tʃiːp tʃiːp tʃiːp tʃiːp tʃip tʃip tʃip tʃip tʃip
cheapen, ˈtʃiːpən ˈtʃiːpən ˈtʃi·pən
cheaply, ˈtʃiːpli ˈtʃip·li
cheapness, ˈtʃiːpnəs
cheapo, ˈtʃiːpoʊ
cheapskate, ˈtʃiːpskeɪt ˈtʃipˌskeɪt
cheat, tʃiːt tʃiːt tʃit
cheater, ˈtʃiːt̬ɚ ˈtʃiːt̬ɚ
check, tʃek tʃek tʃek tʃek tʃek tʃek tʃek tʃek tʃek tʃek tʃek tʃek tʃek
checkbook, ˈtʃekbʊk ˈtʃekˌbʊk
checked, tʃekt
checker, -ɚ
checkerboard, ˈtʃekɚbɔːrd ˈtʃekɚbɔːrd ˈtʃekɚbɔːrd
checkered, -ɚd ˈtʃek·ərd
checkers, -ɚz ˈtʃek·ərz
checklist, ˈtʃeklɪst ˈtʃek·lɪst
checkmate, ˈtʃekmeɪt ˈtʃekmeɪt
checkout, ˈtʃekaʊt ˈtʃekaʊt ˈtʃek·ɑʊt
checkpoint, ˈtʃekpɔɪnt ˈtʃekˌpɔɪnt
checkup, ˈtʃekʌp ˈtʃekˌʌp
cheddar, ˈtʃedɚ ˈtʃedɚ ˈtʃed·ər
cheek, tʃiːk tʃiːk tʃiːk tʃik tʃik
cheekbone, ˈtʃiːkboʊn ˈtʃikˌboʊn
cheeky, ˈtʃiːki ˈtʃiːki
cheer, tʃɪr tʃɪər
cheerful, ˈtʃɪrfəl ˈtʃɪrfəl ˈtʃɪər·fəl ˈtʃɪər·fəl
cheerfully, ˈtʃɪrfəli ˈtʃɪrfəli ˈtʃɪrfəli
cheerfulness, ˈtʃɪrfəlnəs ˈtʃɪrfəlnəs
cheering, ˈtʃɪrɪŋ
cheerio, ˌtʃɪriˈoʊ
cheerleader, ˈtʃɪrˌliːdɚ ˈtʃɪrˌliːdɚ ˈtʃɪərˌlid·ər
cheerleading, ˈtʃɪrˌliːdɪŋ ˈtʃɪrˌliːdɪŋ
cheers, tʃɪrz tʃɪrz tʃɪrz tʃɪərz
cheery, ˈtʃɪri ˈtʃɪər·i
cheese, tʃiːz tʃiːz tʃiz
cheeseburger, ˈtʃiːzˌbɝːɡɚ ˈtʃizˌbɜr·ɡər
cheesecake, ˈtʃiːzkeɪk ˈtʃiːzkeɪk ˈtʃizˌkeɪk
cheesy, ˈtʃiːzi ˈtʃiːzi ˈtʃiːzi ˈtʃiːzi ˈtʃi·zi
cheetah, ˈtʃiːt̬ə ˈtʃit̬·ə
chef, ʃef ʃef
chem, kem
chemical, ˈkemɪkəl ˈkem·ɪ·kəl
chemically, ˈkemɪkəli
chemise, ʃəˈmiːz
chemist, ˈkemɪst ˈkemɪst ˈkemɪst ˈkem·əst ˈkem·əst
chemistry, ˈkeməstri ˈkeməstri ˈkeməstri ˈkem·ə·stri ˈkem·ə·stri
chemotherapy, ˌkiːmoʊˈθerəpi ˌki·moʊˈθer·ə·pi
cheque, tʃek tʃek
cherish, ˈtʃerɪʃ ˈtʃerɪʃ ˈtʃer·ɪʃ
cherished, ˈtʃer·ɪʃt
cherry, ˈtʃeri ˈtʃer·i
cherub, ˈtʃerəb ˈtʃerəb
cherubic, tʃəˈruːbɪk
chess, tʃes tʃes
chessboard, -bɔːrd
chest, tʃest tʃest tʃest tʃest
chesterfield, ˈtʃestɚfiːld ˈtʃes·tərˌfild
chestnut," ˈtʃesnʌt ˈtʃesnʌt ˈtʃesnʌt ˈtʃesnʌt ˈtʃesˌnʌt, -nət ˈtʃesˌnʌt, -nət"
chevron, ˈʃevrən
chew, tʃuː tʃuː tʃu
chewy, ˈtʃuːi ˈtʃu·i
chia, ˈtʃiːə ˈtʃiːə
chic, ʃiːk ʃik
chicanery," ʃɪˈkeɪnɚi ʃɪˈkeɪ·nə·ri, tʃɪ-"
chichi, ˈʃiːʃi
chick, tʃɪk tʃɪk tʃɪk
chicken, ˈtʃɪkɪn ˈtʃɪkɪn ˈtʃɪk·ən ˈtʃɪk·ən
chide, tʃaɪd tʃɑɪd
chief, tʃiːf tʃiːf tʃif tʃif
chiefly, ˈtʃiːfli ˈtʃif·li
chieftain, ˈtʃiːftən ˈtʃif·tən
chiffon, ʃɪˈfɑːn
chihuahua, tʃəˈwɑːwə
child, tʃaɪld tʃaɪld tʃɑɪld
childbearing, ˈtʃaɪldˌberɪŋ ˈtʃɑɪldˌbeər·ɪŋ
childbirth, ˈtʃaɪldbɝːθ ˈtʃɑɪldˌbɜrθ
childcare, ˈtʃaɪldker
childhood, ˈtʃaɪldhʊd ˈtʃɑɪld·hʊd
childish, ˈtʃaɪldɪʃ ˈtʃaɪldɪʃ ˈtʃɑɪl·dɪʃ ˈtʃɑɪl·dɪʃ
childless, ˈtʃaɪldləs ˈtʃɑɪld·ləs
childlike, ˈtʃaɪldlaɪk
children, ˈtʃɪldrən ˈtʃɪl·drən
chile, ˈtʃɪli
chili, ˈtʃɪli
chill, tʃɪl tʃɪl
chilled, tʃɪld tʃɪld
chiller, ˈtʃɪlɚ ˈtʃɪlɚ ˈtʃɪlɚ
chilling, ˈtʃɪlɪŋ ˈtʃɪl·ɪŋ
chillingly, ˈtʃɪlɪŋli
chilly, ˈtʃɪli ˈtʃɪli ˈtʃɪl·i
chime, tʃaɪm tʃɑɪm
chimera," kaɪˈmerə, kaɪˈmɪrə kaɪˈmerə, kaɪˈmɪrə kaɪˈmerə, kaɪˈmɪrə kaɪˈmerə, kaɪˈmɪrə"
chimney, ˈtʃɪmni ˈtʃɪmni ˈtʃɪm·ni
chimpanzee, ˌtʃɪmpænˈziː ˌtʃɪm·pænˈzi
chin, tʃɪn tʃɪn
china, ˈtʃaɪnə ˈtʃɑɪ·nə
chinchilla, tʃɪnˈtʃɪlə tʃɪnˈtʃɪlə tʃɪnˈtʃɪlə
chink, tʃɪŋk tʃɪŋk tʃɪŋk tʃɪŋk
chinook, ʃɪˈnʊk ʃɪˈnʊk
chintzy, ˈtʃɪntsi ˈtʃɪntsi ˈtʃɪntsi ˈtʃɪnt·si
chip, tʃɪp tʃɪp tʃɪp tʃɪp tʃɪp tʃɪp tʃɪp tʃɪp tʃɪp tʃɪp tʃɪp tʃɪp
chipmunk, ˈtʃɪpmʌŋk ˈtʃɪp·mʌŋk
chipped, tʃɪpt
chipper, ˈtʃɪpɚ ˈtʃɪp·ər
chipping, ˈtʃɪpɪŋ
chippy, ˈtʃɪpi
chips, tʃɪps tʃɪps
chiropractic, ˌkaɪəroʊˈpræktɪk ˌkɑɪ·rəˈpræk·tɪk
chiropractor, ˈkaɪroʊpræktɚ ˈkɑɪ·rəˌpræk·tər
chirp, tʃɝːp tʃɝːp tʃɜrp
chirpy, ˈtʃɝːpi
chisel, ˈtʃɪzəl ˈtʃɪz·əl
chiseled, ˈtʃɪzəld ˈtʃɪz·əld
chit, tʃɪt tʃɪt tʃɪt tʃɪt
chitchat, ˈtʃɪtˌtʃæt
chitterlings, ˈtʃɪt̬lɪŋz
chivalry, ˈʃɪvəlri ˈʃɪvəlri ˈʃɪv·əl·ri
chives, tʃaɪvz tʃɑɪvz
chlamydia, kləˈmɪdiə
chloride, ˈklɔːraɪd
chlorinate," ˈklɔːrəneɪt ˈklɔr·əˌneɪt, ˈkloʊr-"
chlorinated, ˈklɔːrəneɪt̬ɪd
chlorine," ˈklɔːriːn ˈklɔr·in, ˈkloʊr-"
chloroform, ˈklɔːrəfɔːrm
chlorophyll," ˈklɔːrəfɪl ˈklɔr·əˌfɪl, ˈkloʊr-"
chock, tʃɑːk
chocolate," ˈtʃɑːklət ˈtʃɑːklət ˈtʃɑːklət ˈtʃɑːklət ˈtʃɑk·lət, ˈtʃɔk-"
choice, tʃɔɪs tʃɔɪs tʃɔɪs tʃɔɪs tʃɔɪs tʃɔɪs tʃɔɪs
choir, ˈkwaɪɚ ˈkwaɪɚ kwɑɪər
choke, tʃoʊk tʃoʊk tʃoʊk tʃoʊk
choked, tʃoʊkt
cholera, ˈkɑːlɚə ˈkɑl·ər·ə
choleric, kəˈlerɪk
cholesterol, kəˈlestərɑːl kəˈles·təˌrɔl
chomp," tʃɑːmp tʃɑmp, tʃɔmp"
chook, tʃʊk
choose, tʃuːz tʃuz
choosy, ˈtʃuːzi ˈtʃu·zi
chop, tʃɑːp tʃɑːp tʃɑːp tʃɑp tʃɑp tʃɑp
chopper, ˈtʃɑːpɚ ˈtʃɑːpɚ ˈtʃɑːpɚ ˈtʃɑːpɚ ˈtʃɑːpɚ ˈtʃɑːpɚ ˈtʃɑp·ər
choppy, ˈtʃɑːpi ˈtʃɑːpi ˈtʃɑp·i
chopstick, ˈtʃɑːpstɪk ˈtʃɑpˌstɪk
choral," ˈkɔːrəl ˈkɔr·əl, ˈkoʊr-"
chorale, kəˈræl
chord, kɔːrd kɔːrd kɔrd
chore," tʃɔːr tʃɔr, tʃoʊr tʃɔr, tʃoʊr"
choreograph, ˈkɔːriəɡræf ˈkɔːriəɡræf
choreographed, ˈkɔːriəɡræft ˈkɔːriəɡræft
choreographer, ˌkɔːriˈɑːɡrəfɚ
choreography," ˌkɔːriˈɑːɡrəfi ˌkɔr·iˈɑɡ·rə·fi, ˌkoʊr-"
chortle, ˈtʃɔːrt̬əl ˈtʃɔr·t̬əl
chorus," ˈkɔːrəs ˈkɔːrəs ˈkɔːrəs ˈkɔːrəs ˈkɔːrəs ˈkɔːrəs ˈkɔr·əs, ˈkoʊr- ˈkɔr·əs, ˈkoʊr- ˈkɔr·əs, ˈkoʊr- ˈkɔr·əs, ˈkoʊr-"
chose, tʃoʊz tʃoʊz
chosen, ˈtʃoʊzən ˈtʃoʊ·zən
chow, tʃaʊ tʃɑʊ
chowder, ˈtʃaʊdɚ ˈtʃɑʊ·dər
christen, ˈkrɪsən ˈkrɪsən ˈkrɪsən ˈkrɪs·ən ˈkrɪs·ən ˈkrɪs·ən
christening, ˈkrɪsənɪŋ
chromatography, ˌkroʊməˈtɑːɡrəfi ˌkroʊ·məˈtɑɡ·rə·fi
chrome, kroʊm kroʊm
chromium, ˈkroʊmiəm ˈkroʊ·mi·əm
chromosome, ˈkroʊməsoʊm ˈkroʊ·məˌsoʊm
chronic, ˈkrɑːnɪk ˈkrɑːnɪk ˈkrɑn·ɪk
chronically, ˈkrɑːnɪkəli
chronicle, ˈkrɑːnɪkəl ˈkrɑːnɪkəl ˈkrɑn·ɪ·kəl
chronicler, ˈkrɑːnɪklɚ
chronological, ˌkrɑːnəˈlɑːdʒɪkəl
chronologically, ˌkrɒnəˈlɑːdʒɪkəli
chronology, krəˈnɑːlədʒi krəˈnɑl·ə·dʒi
chrysalis, ˈkrɪsəlɪs ˈkrɪs·ə·ləs
chrysanthemum, krəˈsænθəməm krəˈsæn·θə·məm
chubby, ˈtʃʌbi ˈtʃʌb·i
chuck, tʃʌk tʃʌk tʃʌk tʃʌk
chuckle, ˈtʃʌkəl ˈtʃʌk·əl
chug, tʃʌɡ tʃʌɡ tʃʌɡ tʃʌɡ
chugging, ˈtʃʌɡɪŋ
chum, tʃʌm tʃʌm tʃʌm tʃʌm
chummy, ˈtʃʌmi
chump, tʃʌmp tʃʌmp
chunk, tʃʌŋk tʃʌŋk tʃʌŋk tʃʌŋk
chunky, ˈtʃʌŋki ˈtʃʌŋki ˈtʃʌŋ·ki ˈtʃʌŋ·ki ˈtʃʌŋ·ki
church, tʃɝːtʃ tʃɝːtʃ tʃɝːtʃ tʃɜrtʃ tʃɜrtʃ tʃɜrtʃ tʃɜrtʃ tʃɜrtʃ
churchgoer, ˈtʃɝːtʃˌɡoʊɚ ˌtʃɜrtʃˌɡoʊ·ər
churchgoing, ˈtʃɝːtʃˌɡoʊɪŋ
churchman, ˈtʃɝːtʃmən
churchyard, ˈtʃɝːtʃjɑːrd ˌtʃɜrtʃˌjɑrd
churlish, ˈtʃɝːlɪʃ ˈtʃɜr·lɪʃ
churn, tʃɝːn tʃɝːn tʃɝːn tʃɝːn tʃɜrn tʃɜrn
chute, ʃuːt ʃuːt ʃut ʃut
chutney, ˈtʃʌtni ˈtʃʌt·ni
chutzpah," ˈhʊtspə ˈhʊt·spə, ˈxʊt-"
ciao, tʃaʊ tʃɑʊ
cicada," sɪˈkeɪdə səˈkeɪd·ə, -ˈkɑ·də"
cider, ˈsaɪdɚ ˈsaɪdɚ ˈsɑɪ·dər
cigar, səˈɡɑːr sɪˈɡɑr
cigarette, ˈsɪɡəret ˌsɪɡ·əˈret
cilantro, səˈlæntroʊ
cinch, sɪntʃ sɪntʃ sɪntʃ sɪntʃ
cinder, ˈsɪndɚ ˈsɪn·dər
cinema, ˈsɪnəmə ˈsɪnəmə ˈsɪn·ə·mə ˈsɪn·ə·mə
cinematic, ˌsɪnəˈmæt̬ɪk
cinematographer, ˌsɪnəməˈtɑːɡrəfɚ
cinematography, ˌsɪnəməˈtɑːɡrəfi ˌsɪn·ə·məˈtɑɡ·rə·fi
cinnamon, ˈsɪnəmən ˈsɪn·ə·mən ˈsɪn·ə·mən
cipher, ˈsaɪfɚ ˈsaɪfɚ ˈsaɪfɚ ˈsɑɪ·fər ˈsɑɪ·fər
circa, ˈsɝːkə ˈsɜr·kə
circadian, sɝːˈkeɪdiən
circle, ˈsɝːkəl ˈsɝːkəl ˈsɜr·kəl ˈsɜr·kəl
circuit, ˈsɝːkɪt ˈsɝːkɪt ˈsɝːkɪt ˈsɝːkɪt ˈsɜr·kət ˈsɜr·kət ˈsɜr·kət ˈsɜr·kət ˈsɜr·kət ˈsɜr·kət ˈsɜr·kət
circuitous, sɝːˈkjuːət̬əs sərˈkju·ɪ·t̬əs
circuitry, ˈsɝːkɪtri ˈsɜr·kə·tri
circular, ˈsɝːkjəlɚ ˈsɝːkjəlɚ ˈsɜr·kjə·lər ˈsɜr·kjə·lər
circulate, ˈsɝːkjəleɪt ˈsɝːkjəleɪt ˈsɜr·kjəˌleɪt ˈsɜr·kjəˌleɪt
circulation, ˌsɝːkjəˈleɪʃən ˌsɝːkjəˈleɪʃən ˌsɝːkjəˈleɪʃən ˌsɜr·kjəˈlei·ʃən ˌsɜr·kjəˈlei·ʃən ˌsɜr·kjəˈlei·ʃən ˌsɜr·kjəˈlei·ʃən ˌsɜr·kjəˈlei·ʃən
circulatory," ˈsɝːkjələtɔːri ˈsɜr·kjə·ləˌtɔr·i, -ˌtoʊr·i"
circumcise, ˈsɝːkəmsaɪz ˈsɝːkəmsaɪz ˈsɜr·kəmˌsɑɪz
circumcision, ˌsɝːkəmˈsɪʒən
circumference, sɚˈkʌmfɚəns sɚˈkʌmfɚəns sərˈkəm·fər·əns sərˈkəm·fər·əns sərˈkəm·fər·əns
circumnavigate, ˌsɝːkəmˈnævəɡeɪt ˌsɝːkəmˈnævəɡeɪt ˌsɝːkəmˈnævəɡeɪt ˌsɜr·kəmˈnæv·ɪˌɡeɪt
circumspect, ˈsɝːkəmspekt
circumspection, ˌsɝːkəmˈspekʃən
circumstance, ˈsɝːkəmstæns ˈsɝːkəmstæns ˈsɜr·kəmˌstæns
circumstantial, ˌsɝːkəmˈstænʃəl ˌsɜr·kəmˈstæn·ʃəl
